class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,year,month
379876,105.0,985,3,2,1,6,4,AT,1.6,L,1,1,1,3,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1798.0,1370.0,5,2612.0,1525.0,1522.0,2013,12
425432,46.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1795.0,1285.0,5,2610.0,1517.0,1493.0,2015,2
819061,8.0,831,2,1,1,3,5,MT,2.0,L,1,1,1,3,2,1,120.0,4,194.0,4440.0,1855.0,1635.0,1980.0,1398.0,5,2640.0,1614.0,1615.0,2012,7
591790,109.0,106,3,2,1,5,0,CVT,1.6,L,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1270.0,5,2700.0,1535.0,1535.0,2014,11
580470,171.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4540.0,1775.0,1467.0,1805.0,1265.0,5,2610.0,1517.0,1493.0,2012,8
291086,19.0,761,3,2,2,2,6,AT,1.6,T,1,1,1,3,2,1,131.0,4,235.0,4843.0,1856.0,1484.0,2025.0,1590.0,5,2737.0,1585.0,1588.0,2013,11
580470,153.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4523.0,1775.0,1467.0,1765.0,1265.0,5,2610.0,1517.0,1493.0,2014,7
961962,27.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,81.0,4,160.0,4487.0,1706.0,1470.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2015,7
961962,69.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,81.0,4,160.0,4487.0,1706.0,1470.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2014,2
560265,7.0,923,2,3,3,1,5,MT,1.5,L,2,1,1,3,1,1,75.0,4,135.0,4440.0,1700.0,1783.0,1790.0,1270.0,5,2790.0,1420.0,1440.0,2013,11
905745,177.0,761,2,1,3,2,6,AT,1.4,T,1,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1646.0,1840.0,1430.0,5,2555.0,1540.0,1540.0,2015,8
360648,56.0,106,2,2,3,5,4,AT,1.5,L,1,1,1,1,2,1,79.0,4,140.0,4115.0,1700.0,1495.0,1500.0,1065.0,5,2550.0,1460.0,1460.0,2015,4
354068,129.0,692,3,2,1,5,4,AT,1.6,L,1,1,1,3,2,1,86.0,4,153.0,4665.0,1700.0,1510.0,1660.0,1220.0,5,2700.0,1475.0,1480.0,2012,6
354068,28.0,692,3,2,1,5,5,MT,1.6,L,1,1,1,1,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1180.0,5,2700.0,1480.0,1485.0,2014,7
395234,56.0,841,3,2,2,6,6,AT,1.6,T,1,1,1,1,2,1,123.0,4,245.0,4805.0,1860.0,1458.0,2101.0,1580.0,5,2815.0,1584.0,1551.0,2015,6
559132,97.0,692,3,2,2,5,0,CVT,2.5,L,1,1,1,3,2,1,171.0,6,232.0,4850.0,1795.0,1475.0,2060.0,1582.0,5,2775.0,1560.0,1560.0,2012,8
354068,37.0,692,3,2,1,5,4,AT,1.6,L,1,1,1,3,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1200.0,5,2700.0,1480.0,1485.0,2015,9
248352,8.0,831,2,2,3,3,4,AT,1.6,L,1,1,1,1,2,1,90.4,4,155.0,4120.0,1700.0,1460.0,1500.0,1089.0,5,2570.0,1511.0,1515.0,2015,1
248352,8.0,831,3,2,3,3,5,MT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1460.0,1039.0,5,2570.0,1511.0,1515.0,2014,1
482497,211.0,872,2,1,2,4,8,AT,2.0,T,3,1,1,3,2,2,155.0,4,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5,2807.0,1617.0,1614.0,2014,4
628041,46.0,750,2,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4255.0,1799.0,1452.0,1780.0,1305.0,5,2637.0,1549.0,1520.0,2015,9
628041,13.0,750,2,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4255.0,1799.0,1452.0,1780.0,1305.0,5,2637.0,1549.0,1520.0,2015,5
819061,8.0,831,2,1,1,3,6,AT,2.0,L,3,1,1,1,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,2030.0,1541.0,5,2640.0,1614.0,1615.0,2014,12
714152,11.0,750,2,1,1,4,6,MT,1.8,T,1,1,1,1,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,1970.0,1520.0,5,2684.0,1569.0,1571.0,2015,7
714152,22.0,750,2,1,1,4,6,MT,1.8,T,1,1,1,1,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,1970.0,1520.0,5,2684.0,1569.0,1571.0,2015,5
354068,18.0,692,3,2,1,5,4,AT,1.6,L,1,1,1,1,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1220.0,5,2700.0,1480.0,1485.0,2015,5
308913,25.0,750,2,2,1,4,5,MT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1745.0,1235.0,5,2610.0,1517.0,1493.0,2015,11
291086,75.0,761,3,2,2,2,6,AT,2.4,L,1,1,1,3,2,1,137.0,4,240.0,4830.0,1856.0,1484.0,2025.0,1590.0,5,2737.0,1585.0,1587.0,2012,1
209945,122.0,814,3,2,4,4,8,AT,2.0,T,2,1,1,3,2,2,178.0,4,310.0,5039.0,1860.0,1492.0,2250.0,1760.0,5,3108.0,1600.0,1627.0,2013,12
354068,37.0,692,3,2,1,5,4,AT,1.6,L,1,1,1,3,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1220.0,5,2700.0,1480.0,1485.0,2015,2
735971,232.0,761,3,2,1,2,6,AT,1.6,L,1,1,1,3,2,1,89.0,4,150.0,4671.0,1815.0,1478.0,1820.0,1410.0,5,2685.0,1544.0,1558.0,2014,10
735971,112.0,761,3,2,1,2,6,AT,1.6,L,1,1,1,3,2,1,89.0,4,150.0,4671.0,1815.0,1478.0,1820.0,1410.0,5,2685.0,1544.0,1558.0,2014,12
321683,9.0,750,3,2,1,4,7,DCT,1.8,T,1,1,1,3,2,1,118.0,4,250.0,4644.0,1778.0,1482.0,1870.0,1435.0,5,2651.0,1535.0,1532.0,2013,6
347384,74.0,831,3,2,1,3,6,MT,1.6,L,1,1,1,1,2,1,93.8,4,155.5,4600.0,1780.0,1445.0,1700.0,1210.0,5,2700.0,1555.0,1568.0,2015,1
304458,199.0,106,3,2,1,5,4,AT,1.6,L,1,1,1,3,2,1,90.0,4,154.0,4545.0,1760.0,1490.0,1770.0,1290.0,5,2600.0,1535.0,1535.0,2013,8
739296,6.0,290,2,3,3,7,5,MT,1.5,L,1,1,1,1,2,1,82.0,4,146.5,4685.0,1785.0,1715.0,1920.0,1400.0,5,2750.0,1530.0,1525.0,2015,4
739296,18.0,290,2,3,3,7,5,MT,1.5,L,1,1,1,1,2,1,82.0,4,146.5,4685.0,1785.0,1715.0,1920.0,1400.0,5,2750.0,1530.0,1525.0,2015,5
349023,10.0,450,2,2,1,2,6,AT,1.6,T,1,1,1,3,2,1,131.0,4,235.0,4510.0,1797.0,1477.0,1893.0,1485.0,5,2685.0,1535.0,1557.0,2014,1
354068,37.0,692,3,2,1,5,5,MT,1.6,L,1,1,1,1,2,1,93.0,4,154.0,4610.0,1760.0,1495.0,1640.0,1217.0,5,2700.0,1540.0,1540.0,2015,12
614059,29.0,953,3,2,2,4,7,AT,2.0,T,3,1,1,1,2,2,135.0,4,300.0,4714.0,1810.0,1442.0,2160.0,1683.0,5,2840.0,1572.0,1530.0,2015,8
559132,90.0,692,3,2,2,5,0,CVT,2.5,L,1,1,1,3,2,1,171.0,6,232.0,4850.0,1795.0,1475.0,2060.0,1582.0,5,2775.0,1560.0,1560.0,2012,5
360648,47.0,106,2,2,3,5,4,AT,1.5,L,1,1,1,1,2,1,79.0,4,140.0,4115.0,1700.0,1495.0,1500.0,1065.0,5,2550.0,1460.0,1460.0,2015,2
360648,19.0,106,2,2,3,5,4,AT,1.5,L,1,1,1,1,2,1,79.0,4,140.0,4115.0,1700.0,1495.0,1500.0,1065.0,5,2550.0,1460.0,1460.0,2014,12
436105,35.0,836,3,2,2,3,6,AT,1.8,L,1,1,1,1,2,1,105.0,4,176.0,4710.0,1820.0,1470.0,1860.0,1441.0,5,2770.0,1579.0,1589.0,2015,5
436105,12.0,836,3,2,2,3,6,AT,1.8,L,1,1,1,1,2,1,105.0,4,176.0,4710.0,1820.0,1470.0,1860.0,1441.0,5,2770.0,1579.0,1589.0,2015,12
482497,17.0,872,2,1,2,4,8,AT,2.0,T,3,1,1,3,2,2,155.0,4,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5,2807.0,1617.0,1614.0,2015,1
745137,41.0,637,2,2,1,2,5,MT,1.6,L,1,1,1,1,2,1,94.0,4,159.0,4368.0,1823.0,1483.0,1676.0,1301.0,5,2648.0,1553.0,1544.0,2015,11
136916,9.0,106,3,2,2,5,4,AT,2.0,L,1,1,1,1,2,1,108.0,4,190.0,4825.0,1820.0,1485.0,2000.0,1490.0,5,2775.0,1575.0,1560.0,2015,4
713651,25.0,537,3,2,1,5,5,AT,1.8,L,1,1,1,1,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1255.0,5,2670.0,1495.0,1520.0,2015,9
527809,44.0,953,3,2,4,4,7,AT,1.8,T,2,1,1,3,2,2,135.0,4,270.0,5012.0,1855.0,1464.0,2280.0,1740.0,5,3014.0,1580.0,1599.0,2012,6
597927,19.0,831,3,2,2,3,6,AT,2.0,L,1,1,1,3,2,1,121.0,4,198.0,4845.0,1830.0,1460.0,1930.0,1445.0,5,2795.0,1601.0,1601.0,2012,11
125403,25.0,761,2,3,2,2,6,AT,2.4,L,1,1,1,3,2,1,123.0,4,225.0,5256.0,1878.0,1772.0,2470.0,1840.0,7,3088.0,1593.0,1601.0,2012,2
125403,33.0,761,2,3,2,2,6,AT,2.4,L,1,1,1,3,2,1,123.0,4,225.0,5256.0,1878.0,1772.0,2470.0,1840.0,7,3088.0,1593.0,1601.0,2013,3
219195,190.0,638,2,1,3,1,6,MT,1.5,T,1,1,1,3,2,1,110.0,4,210.0,4335.0,1814.0,1695.0,1910.0,1495.0,5,2560.0,1525.0,1520.0,2015,4
308913,41.0,750,2,2,1,4,5,MT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4454.0,1765.0,1460.0,1745.0,1235.0,5,2610.0,1517.0,1493.0,2015,1
871642,43.0,637,2,1,1,2,6,AT,2.0,T,3,1,1,1,2,1,178.0,4,350.0,4524.0,1838.0,1695.0,2131.0,1756.0,5,2690.0,1563.0,1565.0,2014,6
453752,38.0,814,3,2,2,4,8,AT,2.0,T,2,1,1,3,2,2,150.0,4,270.0,4734.0,1811.0,1455.0,1990.0,1540.0,5,2920.0,1531.0,1572.0,2013,2
621073,56.0,98,2,3,3,1,4,AT,1.5,L,2,1,1,3,1,1,82.0,4,146.5,4400.0,1680.0,1770.0,1850.0,1320.0,5,2720.0,1420.0,1440.0,2015,1
175962,63.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4473.0,1706.0,1469.0,1635.0,1155.0,5,2603.0,1460.0,1500.0,2014,7
308913,16.0,750,2,2,1,4,7,DCT,1.4,T,1,1,1,3,2,1,96.0,4,225.0,4454.0,1765.0,1460.0,1825.0,1315.0,5,2610.0,1517.0,1493.0,2013,7
321683,77.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,3,2,1,96.0,4,220.0,4644.0,1778.0,1482.0,1840.0,1350.0,5,2651.0,1535.0,1532.0,2014,7
248352,67.0,831,2,2,3,3,5,MT,1.4,L,1,1,1,3,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1460.0,1043.0,5,2570.0,1511.0,1515.0,2013,1
349023,19.0,450,2,2,1,2,6,AT,1.6,L,1,1,1,1,2,1,86.0,4,155.0,4510.0,1797.0,1477.0,1803.0,1395.0,5,2685.0,1545.0,1567.0,2014,10
603972,9.0,872,3,2,4,4,7,DCT,2.8,L,3,1,1,3,2,2,162.0,6,280.0,5015.0,1874.0,1455.0,2415.0,1910.0,5,3012.0,1627.0,1618.0,2013,12
914348,47.0,750,2,2,3,4,6,AT,1.4,L,1,1,1,3,2,1,63.0,4,132.0,3970.0,1682.0,1462.0,1597.0,1122.0,5,2470.0,1463.0,1456.0,2014,5
713651,31.0,537,3,2,1,5,5,AT,1.8,L,1,1,1,3,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1255.0,5,2670.0,1495.0,1520.0,2014,12
453752,10.0,814,3,2,2,4,8,AT,2.0,T,2,1,1,1,2,2,200.0,4,350.0,4734.0,1811.0,1455.0,2020.0,1590.0,5,2920.0,1531.0,1572.0,2014,11
281301,248.0,750,3,2,2,4,6,AT,1.8,T,1,1,1,3,2,1,118.0,4,250.0,4870.0,1834.0,1472.0,2040.0,1500.0,5,2803.0,1577.0,1550.0,2012,7
350259,24.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4598.0,1826.0,1425.0,1840.0,1340.0,5,2656.0,1580.0,1554.0,2015,12
714152,17.0,750,2,1,1,4,6,AT,1.8,T,3,1,1,1,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,2160.0,1710.0,5,2684.0,1569.0,1571.0,2015,8
468392,190.0,537,3,2,2,5,5,AT,2.0,L,1,1,1,3,2,1,115.0,4,189.0,4960.0,1860.0,1480.0,2000.0,1510.0,5,2800.0,1590.0,1585.0,2012,12
735971,662.0,761,3,2,1,2,5,MT,1.5,L,1,1,1,1,2,1,81.0,4,143.0,4587.0,1798.0,1463.0,1660.0,1225.0,5,2640.0,1538.0,1541.0,2015,9
961362,36.0,692,2,1,1,5,0,CVT,2.0,L,1,1,1,3,2,1,106.0,4,198.0,4315.0,1783.0,1606.0,1930.0,1408.0,5,2630.0,1540.0,1545.0,2013,1
961362,36.0,692,2,1,1,5,0,CVT,2.0,L,1,1,1,3,2,1,106.0,4,198.0,4315.0,1783.0,1606.0,1930.0,1408.0,5,2630.0,1540.0,1545.0,2013,4
194450,18.0,836,2,1,1,3,4,AT,2.0,L,1,1,1,3,2,1,104.0,4,184.0,4325.0,1795.0,1680.0,1910.0,1535.0,5,2630.0,1550.0,1550.0,2012,9
347384,18.0,831,3,2,1,3,6,AT,1.8,L,1,1,1,1,2,1,107.0,4,175.0,4600.0,1780.0,1445.0,1740.0,1321.0,5,2700.0,1555.0,1568.0,2013,2
347384,975.0,831,3,2,1,3,6,AT,1.6,L,1,1,1,3,2,1,93.8,4,155.5,4600.0,1780.0,1445.0,1720.0,1280.0,5,2700.0,1555.0,1568.0,2015,6
175962,87.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,81.0,4,155.0,4473.0,1706.0,1469.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2013,4
175962,63.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,81.0,4,155.0,4473.0,1706.0,1469.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2015,2
175962,119.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,81.0,4,155.0,4473.0,1706.0,1469.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2013,6
321683,119.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1750.0,1300.0,5,2651.0,1535.0,1532.0,2015,8
436105,212.0,836,3,2,2,3,6,AT,1.8,L,1,1,1,3,2,1,105.0,4,176.0,4710.0,1820.0,1470.0,1840.0,1378.0,5,2770.0,1579.0,1589.0,2015,11
735971,507.0,761,3,2,1,2,6,AT,1.6,L,1,1,1,1,2,1,86.0,4,150.0,4671.0,1815.0,1478.0,1820.0,1410.0,5,2685.0,1544.0,1558.0,2015,4
379876,42.0,985,3,2,1,6,4,AT,1.6,L,1,1,1,3,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1798.0,1370.0,5,2612.0,1525.0,1522.0,2014,2
854079,16.0,537,3,2,1,5,5,MT,1.8,L,1,1,1,1,2,1,102.0,4,172.0,4650.0,1750.0,1505.0,1615.0,1240.0,5,2650.0,1500.0,1485.0,2014,7
961962,53.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,81.0,4,160.0,4487.0,1706.0,1470.0,1650.0,1170.0,5,2603.0,1460.0,1500.0,2013,10
961962,5.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,81.0,4,160.0,4487.0,1706.0,1470.0,1650.0,1170.0,5,2603.0,1460.0,1500.0,2014,5
576298,32.0,304,2,3,2,1,5,MT,2.0,L,2,1,1,3,2,1,81.58,4,162.68,5055.0,1695.0,1960.0,2275.0,1750.0,9,3000.0,1445.0,1420.0,2012,5
914348,102.0,750,2,2,3,4,5,MT,1.4,L,1,1,1,3,2,1,63.0,4,132.0,3970.0,1682.0,1462.0,1572.0,1092.0,5,2470.0,1463.0,1456.0,2014,1
206765,398.0,761,3,2,1,2,6,AT,1.5,L,1,1,1,1,2,1,84.0,4,146.0,4718.0,1802.0,1466.0,1745.0,1295.0,5,2700.0,1540.0,1558.0,2015,12
649213,5.0,75,3,2,2,2,6,AT,2.0,T,2,1,1,1,2,2,200.0,4,400.0,4730.0,1824.0,1421.0,1996.0,1600.0,5,2860.0,1535.0,1578.0,2015,4
221795,36.0,872,2,1,1,4,7,DCT,2.0,T,3,1,1,3,2,2,125.0,4,280.0,4385.0,1831.0,1589.0,2150.0,1670.0,5,2603.0,1571.0,1575.0,2013,7
221795,27.0,872,2,1,1,4,7,DCT,2.0,T,3,1,1,3,2,2,125.0,4,280.0,4385.0,1831.0,1589.0,2150.0,1670.0,5,2603.0,1571.0,1575.0,2014,12
961362,5.0,692,2,1,1,5,0,CVT,2.0,L,1,1,1,1,2,1,106.0,4,198.0,4315.0,1783.0,1606.0,1930.0,1436.0,5,2630.0,1540.0,1545.0,2013,6
576298,32.0,304,2,3,2,1,5,MT,1.6,L,2,1,1,1,2,1,83.0,4,138.0,4680.0,1695.0,1940.0,2145.0,1545.0,7,2800.0,1445.0,1420.0,2015,4
125403,57.0,761,2,3,2,2,6,AT,3.0,L,1,1,1,3,2,1,190.0,6,290.0,5256.0,1878.0,1772.0,2470.0,1930.0,7,3088.0,1593.0,1601.0,2013,1
651347,36.0,537,2,2,3,5,5,AT,1.3,L,1,1,1,3,2,1,73.0,4,127.0,3900.0,1695.0,1525.0,1510.0,1095.0,5,2500.0,1490.0,1475.0,2013,9
714860,5.0,831,3,2,2,3,7,DCT,1.6,T,1,1,1,3,2,1,128.7,4,265.0,4720.0,1815.0,1465.0,1900.0,1495.0,5,2770.0,1579.0,1589.0,2015,5
265980,6.0,783,2,3,3,1,5,MT,1.3,L,2,1,1,1,1,1,68.0,4,120.0,4360.0,1685.0,1820.0,1835.0,1235.0,5,2750.0,1425.0,1435.0,2015,2
416749,29.0,537,2,1,3,5,0,CVT,1.8,L,1,1,1,1,2,1,100.0,4,169.0,4270.0,1772.0,1605.0,1775.0,1304.0,5,2610.0,1540.0,1530.0,2015,12
559132,28.0,692,3,2,2,5,0,CVT,2.5,L,1,1,1,3,2,1,171.0,6,232.0,4850.0,1795.0,1475.0,2060.0,1582.0,5,2775.0,1560.0,1560.0,2012,12
628041,106.0,750,2,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4199.0,1786.0,1479.0,1790.0,1325.0,5,2578.0,1540.0,1513.0,2013,7
472603,8.0,985,3,2,1,6,5,MT,1.6,L,1,1,1,1,2,1,86.0,4,150.0,4688.0,1815.0,1525.0,1816.0,1375.0,5,2710.0,1522.0,1503.0,2014,5
963845,35.0,836,2,1,3,3,6,AT,1.6,L,1,1,1,1,2,1,91.6,4,150.7,4270.0,1780.0,1622.0,1752.0,1341.0,5,2590.0,1557.0,1570.0,2015,8
321683,723.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4644.0,1778.0,1482.0,1800.0,1340.0,5,2651.0,1535.0,1532.0,2014,10
354068,9.0,692,3,2,1,5,4,AT,1.6,L,1,1,1,1,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1220.0,5,2700.0,1480.0,1485.0,2014,11
713651,12.0,537,3,2,1,5,5,AT,1.8,L,1,1,1,1,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1255.0,5,2670.0,1495.0,1520.0,2015,11
713651,19.0,537,3,2,1,5,5,AT,1.8,L,1,1,1,1,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1255.0,5,2670.0,1495.0,1520.0,2015,6
175962,40.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4473.0,1706.0,1469.0,1635.0,1155.0,5,2603.0,1460.0,1500.0,2014,6
576298,16.0,304,2,3,2,1,5,MT,2.0,L,2,1,1,3,2,1,81.58,4,162.68,5055.0,1695.0,1960.0,2425.0,1750.0,9,3000.0,1445.0,1420.0,2015,3
248352,67.0,831,3,2,3,3,5,MT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1460.0,1039.0,5,2570.0,1511.0,1515.0,2015,7
175962,8.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,81.0,4,155.0,4473.0,1706.0,1469.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2015,11
124140,23.0,783,2,1,1,1,6,AT,1.8,T,1,1,1,1,2,1,130.0,4,230.0,4650.0,1850.0,1695.0,2075.0,1665.0,5,2700.0,1565.0,1565.0,2014,9
175962,308.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,81.0,4,155.0,4473.0,1706.0,1469.0,1640.0,1160.0,5,2603.0,1460.0,1500.0,2013,11
649213,5.0,75,3,2,2,2,6,AT,2.0,T,2,1,1,1,2,2,200.0,4,400.0,4730.0,1824.0,1421.0,1996.0,1600.0,5,2860.0,1535.0,1578.0,2015,11
304458,8.0,106,3,2,1,5,0,CVT,1.8,L,1,1,1,1,2,1,103.0,4,173.0,4630.0,1775.0,1480.0,1785.0,1315.0,5,2700.0,1525.0,1520.0,2015,4
221795,100.0,872,2,1,1,4,6,DCT,1.4,T,1,1,1,1,2,2,110.0,4,250.0,4385.0,1831.0,1589.0,2000.0,1520.0,5,2603.0,1571.0,1575.0,2014,11
597927,47.0,831,3,2,2,3,6,AT,2.4,L,1,1,1,3,2,1,132.0,4,231.0,4845.0,1830.0,1460.0,1985.0,1515.0,5,2795.0,1595.0,1595.0,2013,4
194450,24.0,836,2,1,1,3,5,MT,2.0,L,1,1,1,3,2,1,104.0,4,184.0,4325.0,1795.0,1680.0,1890.0,1515.0,5,2630.0,1550.0,1550.0,2014,12
194450,24.0,836,2,1,1,3,5,MT,2.0,L,1,1,1,3,2,1,104.0,4,184.0,4325.0,1795.0,1680.0,1890.0,1515.0,5,2630.0,1550.0,1550.0,2013,12
221795,146.0,872,2,1,1,4,6,DCT,1.4,T,1,1,1,1,2,2,110.0,4,250.0,4385.0,1831.0,1589.0,2000.0,1520.0,5,2603.0,1571.0,1575.0,2015,11
136916,17.0,106,3,2,2,5,4,AT,2.0,L,1,1,1,3,2,1,108.0,4,190.0,4825.0,1820.0,1485.0,2000.0,1520.0,5,2775.0,1575.0,1560.0,2014,9
819061,23.0,831,2,1,1,3,6,MT,2.0,L,1,1,1,3,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,1980.0,1431.0,5,2640.0,1614.0,1615.0,2015,4
819061,31.0,831,2,1,1,3,6,MT,2.0,L,1,1,1,3,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,1980.0,1431.0,5,2640.0,1614.0,1615.0,2012,5
559132,21.0,692,3,2,2,5,0,CVT,2.5,L,1,1,1,3,2,1,137.0,4,234.0,5003.0,1830.0,1490.0,1995.0,1564.0,5,2900.0,1585.0,1585.0,2015,1
425432,127.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,3,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1815.0,1305.0,5,2610.0,1517.0,1493.0,2014,3
714152,6.0,750,2,1,1,4,6,MT,1.4,T,1,1,1,3,2,1,96.0,4,220.0,4506.0,1809.0,1685.0,1950.0,1500.0,5,2684.0,1569.0,1571.0,2014,1
416749,29.0,537,2,1,3,5,0,CVT,1.5,L,1,1,1,1,2,1,96.0,4,155.0,4270.0,1772.0,1605.0,1775.0,1205.0,5,2610.0,1540.0,1530.0,2015,9
209945,236.0,814,3,2,4,4,8,AT,2.0,T,2,1,1,3,2,2,178.0,4,310.0,5039.0,1860.0,1492.0,2235.0,1755.0,5,3108.0,1600.0,1627.0,2013,9
961962,16.0,750,3,2,1,4,5,MT,1.4,L,1,1,1,3,2,1,66.0,4,132.0,4487.0,1706.0,1470.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2015,5
321683,850.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1800.0,1330.0,5,2651.0,1535.0,1532.0,2015,10
923841,18.0,450,3,2,2,2,6,MT,1.6,T,1,1,1,3,2,1,135.0,4,235.0,4869.0,1854.0,1472.0,1955.0,1535.0,5,2737.0,1585.0,1587.0,2013,9
349023,19.0,450,2,2,1,2,5,MT,1.6,L,1,1,1,1,2,1,86.0,4,155.0,4510.0,1797.0,1477.0,1788.0,1380.0,5,2685.0,1545.0,1567.0,2015,4
248352,17.0,831,3,2,3,3,5,MT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1460.0,1039.0,5,2570.0,1511.0,1515.0,2014,6
905745,12.0,761,2,1,3,2,6,AT,1.4,T,3,1,1,3,2,1,105.0,4,200.0,4278.0,1774.0,1656.0,1920.0,1500.0,5,2555.0,1540.0,1540.0,2013,9
350259,47.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4598.0,1826.0,1425.0,1800.0,1300.0,5,2656.0,1580.0,1554.0,2015,8
559132,14.0,692,3,2,2,5,0,CVT,2.5,L,1,1,1,1,2,1,137.0,4,234.0,5003.0,1830.0,1490.0,1995.0,1564.0,5,2900.0,1585.0,1585.0,2014,12
914348,19.0,750,2,2,3,4,6,AT,1.6,L,1,1,1,1,2,1,77.0,4,155.0,3970.0,1682.0,1462.0,1610.0,1130.0,5,2470.0,1463.0,1456.0,2014,4
219195,110.0,638,2,1,3,1,6,MT,1.5,T,1,1,1,3,2,1,110.0,4,210.0,4335.0,1814.0,1695.0,1910.0,1495.0,5,2560.0,1525.0,1520.0,2015,12
356986,21.0,637,3,2,2,2,6,AT,2.0,T,1,1,1,1,2,1,180.0,4,350.0,4860.0,1854.0,1480.0,2034.0,1659.0,5,2850.0,1578.0,1574.0,2015,9
409854,275.0,638,2,1,1,1,6,MT,1.5,T,1,1,1,3,2,1,110.0,4,210.0,4649.0,1852.0,1710.0,2059.0,1549.0,5,2680.0,1565.0,1565.0,2014,5
321683,9.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,74.0,4,145.0,4544.0,1760.0,1461.0,1850.0,1353.0,5,2578.0,1539.0,1528.0,2012,4
