TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_497,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_12,pre_sale_qty_872,pre_sale_qty_923,pre_sale_qty_75,pre_sale_qty_985,pre_sale_qty_841,pre_sale_qty_813,pre_sale_qty_783,pre_sale_qty_450,pre_sale_qty_SmDpMT,pre_sale_qty_SmDpNotMT,pre_sale_qty_SsmDpMT,pre_sale_qty_SsmDpNotMT,pre_sale_qty_MDpMT,pre_sale_qty_LDpNotMT,pre_sale_qty_2DpNotMT,pre_sale_qty_MDpDCT,pre_sale_qty_MDpCVT,pre_sale_qty_MDpATAMTCp2,pre_sale_quantity,pre_sale_qty_MDpATAMTCp3CgT,pre_sale_qty_MDpATAMTCp3CgLEm3,pre_sale_qty_1p61p8DpATAMTCp3CgLEm1
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,15-20W,5,1515.0,1900.0,2,2631.0,,,,,,,,,,,,,,,,,,,,,,4.94795095987618,,,,4.94795095987618,,,
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,20-25W,5,1515.0,1900.0,2,2631.0,,,,,,,,,,,,,,,,,,,,,,0.7395734007656575,,,,0.7395734007656575,,,
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1710.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,67.76260258316994,,,,,,,,,,,,,,,,,,,,,64.71985602140428,,,,66.24122930228711,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,2.0052623367309566,,,,,,,,,,,,,,,,,,,,,2.4138754320144646,,,,2.2095688843727106,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1770.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,20.044080324172974,,,,,,,,,,,,,,,,,,,,,17.9518883228302,,,,18.997984323501587,,,
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1660.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,19.62578905135393,,,,,,,,,,,,,,,,,,,,,19.73510724067688,,,,19.680448146015404,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,6.298463287353518,,,,,,,,,,,,,,,,,,,,,4.637925672531128,,,,5.468194479942323,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1790.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,72.7161045074463,,,,,,,,,,,,,,,,,,,,,87.95704397201538,,,,80.33657423973085,,,
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1710.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,25.735091359615325,,,,,,,,,,,,,,,,,,,,,26.699417444467546,,,,26.217254402041434,,,
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1750.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,5.397709372043611,,,,,,,,,,,,,,,,,,,,,8.678305206894875,,,,7.038007289469243,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1760.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,0.363353363275528,,,,,,,,,,,,,,,,,,,,,0.7721745383739471,,,,0.5677639508247375,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1815.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,2.450440317392349,,,,,,,,,,,,,,,,,,,,,4.21318962931633,,,,3.331814973354339,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,0.4002449879795313,,,,,,,,,,,,,,,,,,,,,1.3231176420301198,,,,0.8616813150048256,,,
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1725.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2205.0,2,3108.0,0.455,,,,,,,,,,,,,,,,,,,,,0.16668768465518952,,,,0.31084384232759477,,,
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,0.455,,,,,,,,,,,,,,,,,,,,,0.3196050405502319,,,,0.38730252027511597,,,
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1755.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2235.0,2,3108.0,0.9038851732760668,,,,,,,,,,,,,,,,,,,,,1.2012084014713764,,,,1.0525467873737215,,,
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,0.519115851148963,,,,,,,,,,,,,,,,,,,,,0.8829908564686775,,,,0.7010533538088201,,,
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,3,1,350.0,1770.0,1605.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1631.0,2305.0,2,3108.0,3.715918656438589,,,,,,,,,,,,,,,,,,,,,4.201122520565987,,,,3.9585205885022874,,,
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,3,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2320.0,2,3108.0,0.06320108070969582,,,,,,,,,,,,,,,,,,,,,1.0917450933158397,,,,0.5774730870127678,,,
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,230.0,1750.0,1600.0,1,AT,2,L,2,4,1,144.0,35-50W,5,1627.0,2230.0,2,3108.0,0.0,,,,,,,,,,,,,,,,,,,,0.5832451129332185,,,,,0.29162255646660923,,,
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,250.0,1765.0,1600.0,1,AT,2,L,2,4,1,167.0,35-50W,5,1627.0,2245.0,2,3108.0,0.5618568134307861,,,,,,,,,,,,,,,,,,,,2.345169169642032,,,,,1.4535129915364091,,,
8,814,1471.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1780.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2260.0,2,3108.0,0.016850142404437066,,,,,,,,,,,,,,,,,,,,0.03696280978620052,,,,,0.026906476095318793,,,
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1790.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2295.0,2,3108.0,0.11856943935155867,,,,,,,,,,,,,,,,,,,,0.2282340955734253,,,,,0.173401767462492,,,
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1815.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2295.0,2,3108.0,0.2258316206932068,,,,,,,,,,,,,,,,,,,,0.23169057711958885,,,,,0.22876109890639784,,,
8,814,1491.0,5055.0,1860.0,209945,3,6,4,3.0,2,1,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1627.0,2355.0,2,3108.0,0.0901579973101616,,,,,,,,,,,,,,,,,,,,0.21114938586950305,,,,,0.15065369158983233,,,
8,814,1491.0,5055.0,1860.0,209945,3,6,4,3.0,2,1,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,50-75W,5,1627.0,2355.0,2,3108.0,0.10389203250408173,,,,,,,,,,,,,,,,,,,,0.13866474613547325,,,,,0.12127838931977748,,,
8,814,1471.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1860.0,1594.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1599.0,2340.0,2,3108.0,0.005685381665825844,,,,,,,,,,,,,,,,,,,,0.002685964927077293,,,,,0.004185673296451568,,,
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1627.0,2355.0,2,3108.0,0.029277022927999493,,,,,,,,,,,,,,,,,,,,0.006305263042449951,,,,,0.01779114298522472,,,
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1875.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1599.0,2355.0,2,3108.0,0.4981182917952538,,,,,,,,,,,,,,,,,,,,0.04374526083469391,,,,,0.27093177631497384,,,
0,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,220.0,1306.0,1547.0,1,CVT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,,141.224268989563,,,,,,,,,,,,,,,154.31670830726625,,,,,,,125.52289192199707,,140.35462307294213,,,
0,537,1416.0,4649.0,1800.0,713651,3,3,5,1.0,1,1,173.0,1256.0,1547.0,1,CVT,2,T,1,1,1,92.0,10-15W,5,1563.0,1685.0,2,2700.0,,12.91954283952713,,,,,,,,,,,,,,,,,17.656851874589922,,,,,,,15.288197357058527,,,
0,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,220.0,1326.0,1547.0,1,CVT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,,53.065210304260255,,,,,,,,,,,,,,,53.52454422950746,,,,,,,52.929578499794005,,53.173111011187245,,,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1255.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.29914084054529666,,,,,,,,,,,,,,,,,,,,,,,,0.29914084054529666,,,0.8237086330103663
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1280.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.08368985041975975,,,,,,,,,,,,,,,,,,,,,,,,0.08368985041975975,,,0.4844657571706097
5,537,1455.0,4565.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1260.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.2480699160695076,,,,,,,,,,,,,,,,,,,,,,,,0.2480699160695076,,,0.7711151730170293
5,537,1450.0,4500.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1240.0,1495.0,1,AT,2,L,1,1,1,103.0,10-15W,5,1520.0,1680.0,2,2700.0,,0.005851287059485912,,,,,,,,,,,,,,,,,,,,,,,,0.012539260660608608,,0.025915207862854003,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1255.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.2637590122967958,,,,,,,,,,,,,,,,,,,,,,,,0.22948361743241544,,0.16093282770365475,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1280.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.195579367429018,,,,,,,,,,,,,,,,,,,,,,,,0.27627314064651726,,0.4376606870815158,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1285.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.1621577052026987,,,,,,,,,,,,,,,,,,,,,,,,0.19354173676421246,,0.25630979988723995,
5,537,1455.0,4565.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1260.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.3195425938814879,,,,,,,,,,,,,,,,,,,,,,,,0.28031066859761883,,0.20184681802988053,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,2.0,1,3,190.0,1315.0,1495.0,1,AT,2,L,1,1,1,114.0,10-15W,5,1520.0,1720.0,2,2670.0,,0.09314255982637404,,,,,,,,,,,,,,,,,,,,0.04803196772933006,,,,0.07058726377785204,,,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,2.0,1,3,190.0,1320.0,1495.0,1,AT,2,L,1,1,1,114.0,10-15W,5,1520.0,1720.0,2,2670.0,,0.08414054468274118,,,,,,,,,,,,,,,,,,,,0.03759645208716392,,,,0.06086849838495254,,,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1225.0,1495.0,1,MT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.13114671915769574,,,,,,,,,,,,,,,,,,0.11400610513985154,,,,,,0.12257641214877364,,,
5,537,1450.0,4500.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1210.0,1495.0,1,MT,2,L,1,1,1,103.0,10-15W,5,1520.0,1680.0,2,2700.0,,0.008597849011421205,,,,,,,,,,,,,,,,,,0.005509963780641554,,,,,,0.00705390639603138,,,
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1225.0,1495.0,1,MT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,0.1459532779455185,,,,,,,,,,,,,,,,,,0.10905147418379783,,,,,,0.12750237606465817,,,
6,537,1416.0,4649.0,1800.0,713651,3,3,5,1.0,1,1,173.0,1243.0,1547.0,1,MT,2,T,1,1,1,92.0,10-15W,5,1563.0,1685.0,2,2700.0,,0.7804884266108274,,,,,,,,,,,,,,,,0.4561798571050167,,,,,,,,0.618334141857922,,,
6,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,226.0,1275.0,1547.0,1,MT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,,14.236453947424884,,,,,,,,,,,,,,12.251720261573787,,,,12.270733074545861,,,,,,12.91963576118151,,,
7,750,1464.0,4866.0,1832.0,883691,3,4,4,1.8,1,1,300.0,1500.0,1584.0,1,DCT,2,T,1,2,1,132.0,20-25W,5,1570.0,2000.0,2,2871.0,,,,,,,,,,,,,,,,,,,,,,,237.51961585044862,,,237.51961585044862,,,
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,1,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,20-25W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,,,,3.0000648432970047,,,,3.0000648432970047,,,
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,1,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,,,,0.8577523371577263,,,,0.8577523371577263,,,
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,3,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,20-25W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,,,,2.048776303604245,,,,2.048776303604245,,,
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,3,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,,,,0.5248660831525922,,,,0.5248660831525922,,,
6,750,1475.0,4865.0,1820.0,883691,3,6,4,3.0,1,3,310.0,1630.0,1552.0,1,DCT,2,L,1,2,1,184.0,20-25W,5,1551.0,2030.0,2,2812.0,,,,,,,,,,,,,,,,,,,,,0.2964016675949097,,,,,0.2964016675949097,,,
7,750,1464.0,4866.0,1832.0,883691,3,4,4,1.4,1,1,250.0,1440.0,1584.0,1,DCT,2,T,1,2,1,110.0,20-25W,5,1570.0,1920.0,2,2871.0,,,,,,,,,,,,,,,,,6.012758995592594,,,,,,,,,6.012758995592594,,,
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.4,1,3,220.0,1470.0,1552.0,1,DCT,2,T,1,2,1,96.0,20-25W,5,1551.0,1930.0,2,2812.0,,,,,,,,,,,,,,,,,0.047488708198070516,,,,,,,,,0.047488708198070516,,,
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.4,1,3,220.0,1480.0,1552.0,1,DCT,2,T,1,2,1,96.0,20-25W,5,1551.0,1930.0,2,2812.0,,,,,,,,,,,,,,,,,0.03250557765364647,,,,,,,,,0.03250557765364647,,,
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.8,1,1,250.0,1545.0,1552.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,,,,,20.715757574141023,,,20.715757574141023,,,
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.8,1,3,250.0,1545.0,1552.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,,,,,15.160676662623882,,,15.160676662623882,,,
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,20-25W,5,1570.0,2030.0,2,2871.0,,,,,,,,,,,,,,,,,,,,,,13.387144498229027,,,,13.387144498229027,,,
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,25-35W,5,1570.0,2030.0,2,2871.0,,,,,,,,,,,,,,,,,,,,,,1.3002171817421913,,,,1.3002171817421913,,,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,201.0,1440.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,35.19950988531113,,,,35.19950988531113,,,
0,542,1710.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,190.0,1542.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,2170.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,2.3969583290815355,,,,2.3969583290815355,,,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1585.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,5.107000010609627,,,,,5.107000010609627,,,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1615.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,2.4173242378234865,,,,,2.4173242378234865,,,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1625.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,2.7578628408908843,,,,,2.7578628408908843,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1430.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,,,136.78040281295776,,,,,,,,,136.78040281295776,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,,,1.9878075435012577,,,,,,,,,1.9878075435012577,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,,,5.5824374102056025,,,,,,,,,5.5824374102056025,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,,,2.2563933326303958,,,,,,,,,2.2563933326303958,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,,,50.91717811122537,,,,,,,,,50.91717811122537,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,,,1.6160091088712216,,,,,,,,,1.6160091088712216,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,,,1.1244054198265077,,,,,,,,,1.1244054198265077,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,,,0.12035496268421413,,,,,,,,,0.12035496268421413,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,,,0.060354962684214114,,,,,,,,,0.060354962684214114,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,,,0.18005635742098092,,,,,,,,,0.18005635742098092,,,
6,761,1661.0,4278.0,1781.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,,,0.0853640853613615,,,,,,,,,0.0853640853613615,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,3,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,,,0.2519651133194566,,,,,,,,,0.2519651133194566,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,,0.7046463686227799,,,,,,,,,,0.7046463686227799,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,,1.1047849893569943,,,,,,,,,,1.1047849893569943,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,,11.006785556077958,,,,,,,,,,11.006785556077958,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1405.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,,3.1068948601186275,,,,,,,,,,3.1068948601186275,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,,0.82844282746315,,,,,,,,,,0.82844282746315,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1410.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,,,,,,303.66805889129637,303.66805889129637,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,120.52350617170332,,,,,,120.52350617170332,,,
6,290,1765.0,4620.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,DCT,2,T,1,1,1,110.0,8-10W,5,1549.0,1870.0,1,2750.0,,,,,,,,,,,,,,,,,43.855187487602244,,,,,,41.423823572397225,,,42.63950552999974,,,
5,290,1750.0,4620.0,1810.0,654134,2,4,7,1.8,1,1,186.0,1435.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,,,,,,6.935604841262102,6.935604841262102,,,
5,290,1765.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1470.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1900.0,1,2750.0,,,,,,,,,,,,,,,,,,,,,,,,,27.02726972579956,27.02726972579956,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,6.018150030970572,,,,,,6.018150030970572,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,11.812733460664749,,,,,,11.812733460664749,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,5.517092424631119,,,,,,5.517092424631119,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,10.405303458571431,,,,,,10.405303458571431,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,,,,60.87647943139076,,,,,,60.87647943139076,,,
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1435.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1850.0,1,2750.0,,,,,,,,,,,,,,,,286.40570531845094,,,,295.51111024856567,,,,,,290.9584077835083,,,
6,290,1755.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1460.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1900.0,1,2750.0,,,,,,,,,,,,,,,,19.3938107919693,,,,20.57548783183098,,,,,,19.984649311900142,,,
