TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_SmDpMT,pre_sale_qty_MDpMT,pre_sale_qty_MDpNotMT,pre_sale_qty_LDp
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.4,1,3,220.0,1480.0,1552.0,1,DCT,2,T,1,2,1,96.0,20-25W,5,1551.0,1930.0,2,2812.0,,,,,,,,,,,,,,,,,,,1.6110182846337555,,,,,
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.8,1,1,250.0,1545.0,1552.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,87.43524631977081,,,,88.35482087135316,
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.8,1,3,250.0,1545.0,1552.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1551.0,2000.0,2,2812.0,,,,,,,,,,,,,,,,,,,94.13635000228882,,,,94.97269062042237,
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,20-25W,5,1570.0,2030.0,2,2871.0,,,,,,,,,,,,,,,,,,,3.633488326668739,,,,3.855559600293637,
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,25-35W,5,1570.0,2030.0,2,2871.0,,,,,,,,,,,,,,,,,,,1.313005367517471,,,,1.7506131840497254,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,201.0,1440.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,,15.398934612870214,
0,542,1710.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,190.0,1542.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,2170.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,,2.1954864397645,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1585.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,,,6.997128803730012
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1615.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,,,3.4461482864618302
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1625.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,,,2.685930368900299
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1430.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,109.5950314807892,,,,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,6.43246939226985,,,,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,11.07374803610146,,,,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,6.299919167459012,,,,,,,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,17.296407227963208,,,,,,,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,3.6927461344003683,,,,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,13.34339833252132,,,,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.21266294920817014,,,,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.14428720911964776,,,,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.1402846017666161,,,,,,,,,
6,761,1661.0,4278.0,1781.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.1543422070518136,,,,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,3,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.9694831159710884,,,,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,1.5572369730472564,,,,,,4.293236431777477,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,1.6290072218328715,,,,,,4.559375153779984,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,3.2421328714489936,,,,,,2.9503730626404288,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1405.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,4.755271418690682,,,,,,1.6154551482200623,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,2.7178688076138497,,,,,,6.319813143610954,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1410.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,241.4378271484375,,,,,,162.5445253133774,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,79.13820888996125,,,,,73.68436733335257,,
6,290,1765.0,4620.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,DCT,2,T,1,1,1,110.0,8-10W,5,1549.0,1870.0,1,2750.0,,,,,,,,,,,,,,,,,16.88220263004303,,,,,,,
5,290,1750.0,4620.0,1810.0,654134,2,4,7,1.8,1,1,186.0,1435.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,4.966690142452717,,,,,,21.340039342492823,
5,290,1765.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1470.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1900.0,1,2750.0,,,,,,,,,,,,,,,,,37.05376809835435,,,,,,15.684453523308036,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,20.10580359242857,,,,,89.333406072855,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,22.934556679949164,,,,,109.32141572356224,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,10.838917485475541,,,,,46.33476104527712,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,10.012843511030077,,,,,87.3383397102356,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,31.731271533891558,,,,,200.82869485139847,,
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1435.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1850.0,1,2750.0,,,,,,,,,,,,,,,,,148.8156757736206,,,,147.31383544445038,,,
6,290,1755.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1460.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1900.0,1,2750.0,,,,,,,,,,,,,,,,,31.521745092868805,,,,28.45324363589287,,,
6,290,1755.0,4670.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,2000.0,1,2750.0,,,,,,,,,,,,,,,,,1.3123378802835939,,,,6.107956749349833,,,
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,117.91120597839355,,,,,134.23222017288208,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1532.0,1750.0,2,2651.0,,,,,,,,,,,,,,,,,,,42.325091171264646,,44.621506756544115,,,
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1532.0,1800.0,2,2651.0,,,,,,,,,,,,,,,,,,,295.7746166229248,,,,,
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.2,1,1,200.0,1370.0,1535.0,1,DCT,2,T,1,1,1,81.0,15-20W,5,1532.0,1830.0,2,2651.0,,,,,,,,,,,,,,,,,,,11.412915322557092,6.534187885522843,,,,
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,250.0,1395.0,1535.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1532.0,1840.0,2,2651.0,,,,,,,,,,,,,,,,,,,12.49176099061966,,,,,
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,1,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,,,,,,,,,,,,,,,,,,,5.2588340384513135,,4.925864567533137,,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1532.0,1820.0,2,2651.0,,,,,,,,,,,,,,,,,,,2.836252702102065,,3.305337979719043,,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1820.0,2,2651.0,,,,,,,,,,,,,,,,,,,6.6953945556283,,6.740737211108207,,,
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.4,1,3,220.0,1405.0,1539.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1528.0,1910.0,2,2578.0,,,,,,,,,,,,,,,,,,,1.2441181171685458,,1.5750849127024409,,,
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,3,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,,,,,,,,,,,,,,,,,,,24.049640436172485,,22.689887478351594,,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1532.0,1750.0,2,2651.0,,,,,,,,,,,,,,,,,,,26.97394927144051,,23.551309582591056,,,
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1353.0,1539.0,1,MT,2,L,1,1,1,74.0,15-20W,5,1528.0,1850.0,2,2578.0,,,,,,,,,,,,,,,,,,,1.8707744855433703,,2.450534964725376,,,
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.6,1,3,155.0,1290.0,1535.0,1,MT,2,L,1,1,1,77.0,15-20W,5,1532.0,1760.0,2,2651.0,,,,,,,,,,,,,,,,,,,101.36234319686888,,101.73759775161743,,,
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.8,1,3,250.0,1413.0,1539.0,1,MT,2,T,1,1,1,118.0,15-20W,5,1528.0,1930.0,2,2578.0,,,,,,,,,,,,,,,,,,,0.09716181579977272,,,0.0669145841896534,,
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1532.0,1800.0,2,2651.0,,,,,,,,,,,,,,,,,,,135.75287090301515,,,,,
6,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1379.0,1539.0,1,AT,2,L,1,1,1,74.0,15-20W,5,1528.0,1890.0,2,2578.0,,,,,,,,,,,,,,,,,,,3.4476680240780118,,,,,
6,750,1482.0,4644.0,1778.0,321683,3,4,4,1.6,1,3,155.0,1340.0,1535.0,1,AT,2,L,1,1,1,77.0,15-20W,5,1532.0,1800.0,2,2651.0,,,,,,,,,,,,,,,,,,,266.61705585479734,,,,,
6,750,1461.0,4544.0,1760.0,321683,3,4,4,1.8,1,3,250.0,1446.0,1539.0,1,AT,2,T,1,1,1,118.0,15-20W,5,1528.0,1970.0,2,2578.0,,,,,,,,,,,,,,,,,,,0.14990859355777506,,,,0.1252171667665243,
6,750,1482.0,4644.0,1778.0,321683,3,4,4,2.0,1,1,280.0,1455.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1890.0,2,2651.0,,,,,,,,,,,,,,,,,,,0.2301435316726565,,,,0.3840526700019836,
6,750,1480.0,4664.0,1785.0,321683,3,4,4,2.0,1,1,280.0,1465.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1900.0,2,2651.0,,,,,,,,,,,,,,,,,,,0.3147574300318957,,,,0.3951191606372595,
6,750,1482.0,4644.0,1778.0,321683,3,4,4,2.0,1,3,280.0,1455.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1890.0,2,2651.0,,,,,,,,,,,,,,,,,,,0.7388016201928258,,,,0.8638809466362,
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,1,220.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1860.0,2,2651.0,,,,,,,,,,,,,,,,,,,26.828097134530548,,,,,
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1830.0,2,2651.0,,,,,,,,,,,,,,,,,,,159.99523861020805,,,,,
7,750,1461.0,4544.0,1760.0,321683,3,4,4,1.4,1,3,220.0,1425.0,1539.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1528.0,1930.0,2,2578.0,,,,,,,,,,,,,,,,,,,1.3343431483954191,,,,,
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,3,220.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1860.0,2,2651.0,,,,,,,,,,,,,,,,,,,86.81577717781067,,,,,
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.8,1,3,250.0,1435.0,1535.0,1,DCT,2,T,1,1,1,118.0,15-20W,5,1532.0,1870.0,2,2651.0,,,,,,,,,,,,,,,,,,,3.2687717187404632,,,,2.711166015267372,
7,76,1655.0,4765.0,1931.0,872180,2,4,1,2.0,1,1,360.0,1960.0,1655.0,1,DCT,2,T,1,2,1,172.0,15-20W,5,1606.0,2505.0,1,2950.0,,,,,,,,,,,,,,,,,,,,,,,81.2378980138898,
7,76,1655.0,4749.0,1931.0,872180,2,4,1,2.0,1,1,360.0,1960.0,1655.0,1,DCT,2,T,1,2,1,172.0,15-20W,5,1606.0,2505.0,1,2950.0,,,,,,,,,,,,,,,,,,,,,,,47.70289800196886,
6,682,1780.0,4715.0,1830.0,169673,2,4,1,1.5,1,1,215.0,1570.0,1547.0,1,MT,2,T,1,2,1,110.0,5-8W,7,1550.0,2095.0,1,2760.0,,,,,,,,,,,,,,,,,,,,,109.73152284622192,,,
5,864,1700.0,4530.0,1900.0,750340,2,4,1,1.5,1,1,215.0,1545.0,1601.0,1,AT,2,T,1,1,1,115.0,10-15W,5,1602.0,1920.0,1,2700.0,,,,,,,,,,,,,,,,,,,,,,,,
6,864,1700.0,4530.0,1900.0,750340,2,4,1,1.5,1,1,215.0,1485.0,1601.0,1,MT,2,T,1,1,1,115.0,10-15W,5,1602.0,1860.0,1,2700.0,,,,,,,,,,,,,,,,,,,,,48.98415526390076,,,
6,814,1624.0,4565.0,1821.0,732758,2,3,4,1.5,1,1,220.0,1550.0,1561.0,1,AT,2,T,2,1,1,111.0,25-35W,5,1562.0,2035.0,1,2780.0,98.01223728179932,,,,,,,,,,,85.12619929824024,,,,,,,,,,,,
6,814,1613.0,4565.0,1821.0,732758,2,3,4,1.5,3,1,220.0,1900.0,1561.0,2,AT,2,T,2,1,4,111.0,25-35W,5,1562.0,2340.0,1,2780.0,0.6687010744214058,,,,,,,,,,,0.5365775377675891,,,,,,,,,,,,
6,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1560.0,1500.0,1,AT,2,L,2,1,1,122.0,25-35W,5,1529.0,2040.0,1,2760.0,1.3368709690868854,,,,,,,,,,,1.7436183984577656,,,,,,,,,,,4.406147799342872,
6,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1580.0,1500.0,1,AT,2,L,2,1,1,122.0,25-35W,5,1529.0,2010.0,1,2760.0,3.925032424032688,,,,,,,,,,,4.556645495519042,,,,,,,,,,,9.363564487099648,
6,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1535.0,1500.0,1,MT,2,L,2,1,1,122.0,25-35W,5,1529.0,1990.0,1,2760.0,0.4368200113624334,,,,,,,,,,,0.42773752216249705,,,,,,,,,,0.12184679083526136,,
6,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,2,1,240.0,1570.0,1500.0,1,MT,2,T,2,1,1,128.0,25-35W,5,1529.0,2035.0,1,2760.0,1.5631382105499505,,,,,,,,,,,1.321805419139564,,,,,,,,,,0.5214935074746608,,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,1,1,280.0,1607.0,1561.0,1,AT,2,T,2,1,1,157.0,25-35W,5,1562.0,2095.0,1,2780.0,19.6111565849185,,,,,,,,,,,16.654228292703632,,,,,,,,,,,7.609280355870724,
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,2,1,240.0,1605.0,1500.0,1,AT,2,T,2,1,1,128.0,25-35W,5,1529.0,2060.0,1,2760.0,23.369544009566308,,,,,,,,,,,19.99624260947108,,,,,,,,,,,25.91739323019981,
8,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,2,3,270.0,1605.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2085.0,1,2760.0,0.4295048292167485,,,,,,,,,,,0.3288595259562135,,,,,,,,,,,1.12560948304832,
8,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,270.0,1605.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2060.0,1,2760.0,0.7419729487411678,,,,,,,,,,,0.7778268123045564,,,,,,,,,,,2.2577111778780816,
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,3,1,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2140.0,1,2760.0,1.0281046042218804,,,,,,,,,,,0.8834960007295013,,,,,,,,,,,2.0291347029805182,
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,3,1,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,35-50W,5,1529.0,2140.0,1,2760.0,0.6234794522449374,,,,,,,,,,,0.6060201025754214,,,,,,,,,,,0.8155771312862634,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,280.0,1675.0,1561.0,1,AT,2,T,2,1,1,157.0,25-35W,5,1562.0,2165.0,1,2780.0,2.5340939282625907,,,,,,,,,,,2.429686310812831,,,,,,,,,,,1.3027708663977682,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,280.0,1675.0,1561.0,1,AT,2,T,2,1,1,157.0,35-50W,5,1562.0,2165.0,1,2780.0,1.2255691834539175,,,,,,,,,,,0.8719231301546096,,,,,,,,,,,0.4098886049725115,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,350.0,1680.0,1561.0,1,AT,2,T,2,1,1,189.0,35-50W,5,1562.0,2169.0,1,2780.0,0.2365247614681721,,,,,,,,,,,0.3650118956714869,,,,,,,,,,,0.19040084788575767,
8,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,3,3,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2180.0,1,2760.0,0.29087025525048377,,,,,,,,,,,0.39711710195988414,,,,,,,,,,,0.7157481626793742,
8,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,3,3,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2140.0,1,2760.0,0.449204243440181,,,,,,,,,,,0.6033910445868969,,,,,,,,,,,1.4727056553214788,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,150.0,1270.0,1420.0,1,MT,1,L,1,3,1,85.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,49.99129658460617,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,1,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,5.592605578005314,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,1,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5WL,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,2.3495682410150764,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,3,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,5.65425197377801,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,3,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5WL,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,1.8353599448502065,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,135.0,1270.0,1420.0,1,MT,1,L,1,3,1,75.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,18.876876660287376,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,145.0,1270.0,1420.0,1,MT,1,L,1,3,1,78.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,17.090062662363053,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,135.0,1270.0,1420.0,1,MT,1,L,1,3,1,75.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,47.22459256649017,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,145.0,1270.0,1420.0,1,MT,1,L,1,3,1,78.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,45.668755168914785,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,150.0,1270.0,1420.0,1,MT,1,L,1,3,1,85.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,44.08231905847788,,,
5,750,1469.0,4475.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1115.0,1460.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1500.0,1595.0,2,2603.0,,,,,,,,,,,,,,,,,,,32.34643146276474,,32.81298030674458,,,
6,750,1469.0,4475.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1145.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1625.0,2,2603.0,,,,,,,,,,,,,,,,,,,39.4439864552021,,,,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1580.0,2,2603.0,,,,,,,,,,,,,,,,,,,5.8795708397030815,,6.565538075864315,,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1580.0,2,2603.0,,,,,,,,,,,,,,,,,,,2.705800217092037,,2.9626614674553275,,,
5,750,1469.0,4475.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1115.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1595.0,2,2603.0,,,,,,,,,,,,,,,,,,,5.242942375689745,,5.952442981749773,,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,3,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1580.0,2,2603.0,,,,,,,,,,,,,,,,,,,10.56536539196968,,10.005669293105603,,,
