TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_497,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_12,pre_sale_qty_872,pre_sale_qty_923,pre_sale_qty_75,pre_sale_qty_985,pre_sale_qty_841,pre_sale_qty_813,pre_sale_qty_783,pre_sale_qty_450,pre_sale_qty_SmDpMT,pre_sale_qty_SmDpNotMT,pre_sale_qty_SsmDpMT,pre_sale_qty_SsmDpNotMT,pre_sale_qty_MDpMT,pre_sale_qty_MDpNotMT,pre_sale_qty_LDpNotMT,pre_sale_quantity
7,872,1421.0,4462.0,1796.0,281792,3,4,4,1.4,1,1,250.0,1345.0,1552.0,1,DCT,2,T,2,1,1,110.0,20-25W,5,1520.0,1795.0,2,2629.0,13.789865860939026,,,,,,,16.685211534500123,,,,,,,,,25.68386357545853,,,,,,18.71964699029923
7,872,1421.0,4462.0,1796.0,281792,3,4,4,1.4,1,1,250.0,1345.0,1552.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1520.0,1795.0,2,2629.0,106.37793353557586,,,,,,,92.13709506988523,,,,,,,,,109.16617643594742,,,,,,102.56040168046951
7,872,1421.0,4462.0,1796.0,281792,3,4,4,1.8,1,1,300.0,1440.0,1552.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1520.0,1890.0,2,2629.0,3.160546097457409,,,,,,,2.9141604164242745,,,,,,,,,,,,,3.565073090195656,,3.21325986802578
7,872,1417.0,4457.0,1796.0,281792,3,4,4,2.0,1,1,320.0,1440.0,1547.0,1,DCT,2,T,2,1,1,140.0,25-35W,5,1522.0,1890.0,2,2629.0,0.5701907339692116,,,,,,,0.6192802795767784,,,,,,,,,,,,,0.4888395497202873,,0.5594368544220925
6,836,1622.0,4270.0,1780.0,963845,2,4,3,1.6,1,1,150.7,1341.0,1557.0,1,AT,2,L,1,3,1,91.6,10-15W,5,1570.0,1752.0,1,2590.0,,,,,,,,,,,,,,,,,,,,,300.970032081604,,300.970032081604
6,836,1622.0,4270.0,1780.0,963845,2,4,3,1.6,1,3,150.7,1341.0,1557.0,1,AT,2,L,1,3,1,91.6,10-15W,5,1570.0,1752.0,1,2590.0,,,,,,,,,,,,,,,,,,,,,25.84360963821411,,25.84360963821411
6,836,1622.0,4270.0,1780.0,963845,2,4,3,2.0,1,1,192.0,1375.0,1557.0,1,AT,2,L,1,3,1,118.0,10-15W,5,1570.0,1778.0,1,2590.0,,,,,,,,,,,,,,,,,,,,,0.06927598677575589,,0.06927598677575589
6,836,1622.0,4270.0,1780.0,963845,2,4,3,2.0,1,1,192.0,1375.0,1557.0,1,AT,2,L,1,3,1,118.0,15-20W,5,1570.0,1778.0,1,2590.0,,,,,,,,,,,,,,,,,,,,,0.037448226287960996,,0.037448226287960996
6,836,1622.0,4270.0,1780.0,963845,2,4,3,2.0,1,3,192.0,1375.0,1557.0,1,AT,2,L,1,3,1,118.0,10-15W,5,1570.0,1778.0,1,2590.0,,,,,,,,,,,,,,,,,,,,,0.28111532382667065,,0.28111532382667065
6,836,1622.0,4270.0,1780.0,963845,2,4,3,2.0,3,3,192.0,1483.0,1557.0,1,AT,2,L,1,3,1,118.0,10-15W,5,1568.0,1858.0,1,2590.0,,,,,,,,,,,,,,,,,,,,,0.0802083334326744,,0.0802083334326744
6,836,1622.0,4270.0,1780.0,963845,2,4,3,1.6,1,1,150.7,1270.0,1557.0,1,MT,2,L,1,3,1,91.6,10-15W,5,1570.0,1645.0,1,2590.0,,,,,,,,,,,,,,,,,,,,4.3655793619155885,,,4.3655793619155885
6,836,1622.0,4270.0,1780.0,963845,2,4,3,1.6,1,3,150.7,1270.0,1557.0,1,MT,2,L,1,3,1,91.6,10-15W,5,1570.0,1645.0,1,2590.0,,,,,,,,,,,,,,,,,,,,0.7359642320871354,,,0.7359642320871354
5,512,1750.0,4520.0,1790.0,948936,2,4,1,1.5,2,1,150.0,1435.0,1450.0,1,MT,2,L,1,1,1,83.0,5-8W,5,1480.0,1960.0,1,2700.0,,,,,,,,,,,,,,,,89.62614587783814,,,,91.35378223419191,,,90.48996405601503
5,12,1470.0,4547.0,1734.0,198427,3,4,1,1.5,1,1,140.0,1210.0,1490.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1470.0,1620.0,2,2600.0,,,,,,,78.89452385902405,,,,,,,,,72.53749673843384,,,,72.40903443336488,,,74.61368501027425
4,12,1470.0,4590.0,1734.0,198427,3,4,1,1.5,1,1,140.0,1210.0,1490.0,1,AT,2,L,1,1,1,80.0,5-8W,5,1470.0,1620.0,2,2600.0,,,,,,,82.62758877754213,,,,,,,,,,76.12689376354217,,,,76.47002276897429,,78.4081684366862
5,12,1485.0,4602.0,1725.0,198427,3,4,1,1.5,1,3,142.0,1200.0,1482.0,1,MT,2,L,1,1,1,78.0,5-8W,5,1462.0,1610.0,2,2602.0,,,,,,,0.5085717641562223,,,,,,,,,0.15406092911958694,,,,0.15912999510765075,,,0.27392089612781995
5,12,1485.0,4602.0,1725.0,198427,3,4,1,1.5,1,3,140.0,1210.0,1482.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1462.0,1620.0,2,2602.0,,,,,,,1.5057430135458707,,,,,,,,,0.295843638330698,,,,0.2056205314397812,,,0.66906906110545
6,12,1470.0,4547.0,1734.0,198427,3,4,1,1.3,1,1,185.0,1242.0,1490.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1470.0,1617.0,2,2600.0,,,,,,,0.06483259219676256,,,,,,,,,0.0752456672117114,,0.01049568498507142,,,,,0.05019131479784846
6,12,1470.0,4590.0,1734.0,198427,3,4,1,1.3,1,3,185.0,1242.0,1490.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1470.0,1617.0,2,2600.0,,,,,,,0.034139195419847966,,,,,,,,,0.04161986816674471,,0.002527165506035089,,,,,0.02609540969754259
9,761,1456.0,4902.0,1863.0,291086,3,4,2,1.5,1,1,252.0,1430.0,1603.0,1,AT,2,T,1,2,1,120.0,20-25W,5,1607.0,1900.0,2,2829.0,,,,,,,,,,,,,,,,,190.5046238064766,,,,196.498176946044,,193.50140037626025
6,761,1484.0,4843.0,1856.0,291086,3,4,2,1.6,1,1,235.0,1590.0,1585.0,1,AT,2,T,1,2,1,131.0,15-20W,5,1588.0,2025.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,37.2989208984375,,37.2989208984375
6,761,1484.0,4843.0,1856.0,291086,3,4,2,1.6,1,1,235.0,1590.0,1585.0,1,AT,2,T,1,2,1,131.0,20-25W,5,1588.0,2025.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,283.8009483337402,,283.8009483337402
6,761,1484.0,4843.0,1856.0,291086,3,4,2,1.6,1,3,235.0,1590.0,1585.0,1,AT,2,T,1,2,1,131.0,20-25W,5,1588.0,2025.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,11.094124896526337,,11.094124896526337
6,761,1484.0,4830.0,1856.0,291086,3,4,2,1.6,1,3,235.0,1590.0,1585.0,1,AT,2,T,1,2,1,135.0,20-25W,5,1587.0,2025.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,2.609842159748077,,2.609842159748077
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.0,1,1,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1588.0,2020.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,18.758752670288086,,18.758752670288086
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.0,1,1,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,108.0,20-25W,5,1588.0,2020.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,120.16523514270784,,120.16523514270784
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.0,1,3,190.0,1555.0,1585.0,1,AT,2,L,1,2,1,108.0,20-25W,5,1587.0,1990.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,1.6535429358482359,,1.6535429358482359
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.0,1,3,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,108.0,20-25W,5,1588.0,2020.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,9.123575531244276,,9.123575531244276
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.0,1,3,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,113.0,20-25W,5,1587.0,2020.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,7.414612559229137,,7.414612559229137
6,761,1494.0,4834.0,1856.0,291086,3,4,2,2.0,1,1,350.0,1660.0,1585.0,1,AT,2,T,1,2,1,184.0,20-25W,5,1588.0,2095.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,0.5772402596473694,,0.5772402596473694
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.0,1,3,350.0,1650.0,1585.0,1,AT,2,T,1,2,1,166.0,20-25W,5,1587.0,2085.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,0.23985583901405336,,0.23985583901405336
6,761,1494.0,4834.0,1856.0,291086,3,4,2,2.0,1,3,350.0,1660.0,1585.0,1,AT,2,T,1,2,1,184.0,20-25W,5,1588.0,2095.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,0.09719139099121094,,0.09719139099121094
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.4,1,3,225.0,1570.0,1585.0,1,AT,2,L,1,2,1,125.0,20-25W,5,1587.0,2005.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,,0.020277777537703514,0.020277777537703514
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.4,1,3,240.0,1625.0,1585.0,1,AT,2,L,1,2,1,134.0,20-25W,5,1588.0,2060.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,,0.170218408703804,0.170218408703804
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.4,1,3,240.0,1590.0,1585.0,1,AT,2,L,1,2,1,137.0,20-25W,5,1587.0,2025.0,2,2737.0,,,,,,,,,,,,,,,,,,,,,,0.1437573742866516,0.1437573742866516
6,761,1484.0,4830.0,1856.0,291086,3,4,2,1.6,1,3,230.0,1545.0,1585.0,1,MT,2,T,1,2,1,132.0,20-25W,5,1587.0,1980.0,2,2737.0,,,,,,,,,,,,,,,,,,,,0.010488236360251904,,,0.010488236360251904
6,761,1484.0,4830.0,1856.0,291086,3,4,2,1.6,1,3,235.0,1545.0,1585.0,1,MT,2,T,1,2,1,135.0,20-25W,5,1587.0,1980.0,2,2737.0,,,,,,,,,,,,,,,,,,,,0.011886942200362679,,,0.011886942200362679
9,761,1461.0,4902.0,1863.0,291086,3,4,2,2.0,1,1,350.0,1530.0,1585.0,1,AT,2,T,1,2,1,187.0,20-25W,5,1589.0,1990.0,2,2829.0,,,,,,,,,,,,,,,,,,,,,7.0073647186160075,,7.0073647186160075
7,831,1475.0,4855.0,1860.0,597927,3,4,3,1.6,1,1,265.0,1541.0,1602.0,1,DCT,2,T,1,2,1,132.4,15-20W,5,1609.0,1990.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,216.58883911132813,,216.58883911132813
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,193.0,1501.0,1602.0,1,AT,2,L,1,2,1,118.0,15-20W,5,1609.0,1940.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,152.82941263198853,,152.82941263198853
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,194.0,1480.0,1601.0,1,AT,2,L,1,2,1,119.0,15-20W,5,1601.0,1930.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,19.153086845874785,,19.153086845874785
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,3,193.0,1501.0,1602.0,1,AT,2,L,1,2,1,118.0,15-20W,5,1609.0,1940.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,9.905914115905762,,9.905914115905762
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,194.0,1480.0,1601.0,1,AT,2,L,1,2,1,119.0,15-20W,5,1601.0,1930.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,32.09193513393402,,32.09193513393402
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,198.0,1445.0,1601.0,1,AT,2,L,1,2,1,121.0,15-20W,5,1601.0,1930.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,6.383445875644684,,6.383445875644684
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,189.0,1620.0,1614.0,2,AT,2,L,1,2,2,115.0,15-20W,5,1621.0,2100.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,2.1155495017766954,,2.1155495017766954
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,350.0,1597.0,1591.0,1,AT,2,T,1,2,1,180.0,15-20W,5,1591.0,2030.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,0.8027844893932342,,0.8027844893932342
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,350.0,1597.0,1591.0,1,AT,2,T,1,2,1,180.0,20-25W,5,1591.0,2030.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,0.07376914843916893,,0.07376914843916893
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,350.0,1612.0,1602.0,1,AT,2,T,1,2,1,180.0,15-20W,5,1609.0,2030.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,4.240805240273477,,4.240805240273477
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,350.0,1612.0,1602.0,1,AT,2,T,1,2,1,180.0,20-25W,5,1609.0,2030.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,0.5598437670618296,,0.5598437670618296
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,350.0,1597.0,1591.0,1,AT,2,T,1,2,1,180.0,20-25W,5,1591.0,2030.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,0.056768839135766025,,0.056768839135766025
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.4,1,1,231.0,1515.0,1595.0,1,AT,2,L,1,2,1,132.0,15-20W,5,1595.0,1985.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,0.12250417202711104,0.12250417202711104
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.4,1,3,231.0,1515.0,1595.0,1,AT,2,L,1,2,1,132.0,15-20W,5,1595.0,1985.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,0.6876885241270065,0.6876885241270065
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,194.0,1408.0,1601.0,1,MT,2,L,1,2,1,119.0,15-20W,5,1601.0,1860.0,2,2795.0,,,,,,,,,,,,,,,,,,,,0.24670696310698986,,,0.24670696310698986
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,194.0,1408.0,1601.0,1,MT,2,L,1,2,1,119.0,15-20W,5,1601.0,1860.0,2,2795.0,,,,,,,,,,,,,,,,,,,,0.4157043236494065,,,0.4157043236494065
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,198.0,1427.0,1601.0,1,MT,2,L,1,2,1,121.0,15-20W,5,1601.0,1860.0,2,2795.0,,,,,,,,,,,,,,,,,,,,0.0748788520693779,,,0.0748788520693779
7,831,1475.0,4855.0,1860.0,597927,3,4,3,1.6,1,3,265.0,1541.0,1602.0,1,DCT,2,T,1,2,1,132.4,15-20W,5,1609.0,1990.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,19.53925130724907,,19.53925130724907
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,,,413.3830997467041,,413.3830997467041
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1280.0,1549.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1520.0,1760.0,2,2637.0,,,,,,,,,,,,,,,,,294.0095090484619,,,,,,294.0095090484619
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,0.1419424407184124,,,,,,,0.1419424407184124
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,0.3305503334105015,,,,,,,0.3305503334105015
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1295.0,1549.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,0.10813315108418464,,,,,,,0.10813315108418464
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1295.0,1549.0,1,MT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,0.10407039009034634,,,,,,,0.10407039009034634
5,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1330.0,1540.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1513.0,1760.0,2,2578.0,,,,,,,,,,,,,,,,0.30194816797971724,,,,,,,0.30194816797971724
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,0.12963425889611244,,,,,,,0.12963425889611244
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1520.0,1670.0,2,2637.0,,,,,,,,,,,,,,,,,,,,0.32372367903590205,,,0.32372367903590205
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1520.0,1670.0,2,2637.0,,,,,,,,,,,,,,,,,,,,3.8976437722146513,,,3.8976437722146513
5,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1275.0,1540.0,1,MT,2,L,1,1,1,77.0,15-20W,5,1513.0,1720.0,2,2578.0,,,,,,,,,,,,,,,,,,,,0.5760610082745552,,,0.5760610082745552
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,3,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1520.0,1670.0,2,2637.0,,,,,,,,,,,,,,,,,,,,0.245517777055502,,,0.245517777055502
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,,,13.666772756576538,,13.666772756576538
6,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1325.0,1540.0,1,AT,2,L,1,1,1,77.0,15-20W,5,1513.0,1790.0,2,2578.0,,,,,,,,,,,,,,,,,,,,,1.2558668231964112,,1.2558668231964112
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,3,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,,,3.8623874017596247,,3.8623874017596247
6,750,1469.0,4213.0,1786.0,628041,2,4,4,2.0,1,3,280.0,1460.0,1533.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1514.0,1860.0,2,2578.0,,,,,,,,,,,,,,,,,,,,,0.4139911455661057,,0.4139911455661057
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.2,1,1,200.0,1280.0,1549.0,1,DCT,2,T,1,1,1,81.0,15-20W,5,1520.0,1760.0,2,2637.0,,,,,,,,,,,,,,,,,,,6.734743944779037,,,,6.734743944779037
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1305.0,1549.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,,23.304117577075964,,,,,,23.304117577075964
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1350.0,1540.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1513.0,1800.0,2,2578.0,,,,,,,,,,,,,,,,,0.4841185843944549,,,,,,0.4841185843944549
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1370.0,1540.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1513.0,1800.0,2,2578.0,,,,,,,,,,,,,,,,,0.7988960123062134,,,,,,0.7988960123062134
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,225.0,1280.0,1549.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1520.0,1760.0,2,2637.0,,,,,,,,,,,,,,,,,11.489871973097324,,,,,,11.489871973097324
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,250.0,1305.0,1549.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,,3.3853279462456705,,,,,,3.3853279462456705
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1295.0,1540.0,1,DCT,2,L,1,1,1,77.0,15-20W,5,1513.0,1750.0,2,2578.0,,,,,,,,,,,,,,,,,,,,,0.18877149134874344,,0.18877149134874344
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,15-20W,5,1515.0,1900.0,2,2631.0,,,,,,,,,,,,,,,,,,,,,5.3456833512336015,,5.3456833512336015
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,20-25W,5,1515.0,1900.0,2,2631.0,,,,,,,,,,,,,,,,,,,,,0.7177017529308796,,0.7177017529308796
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1710.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,67.76260258316994,,,,,,,,,,,,,,,,,,,,62.87125272750855,,65.31692765533924
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,2.0052623367309566,,,,,,,,,,,,,,,,,,,,2.1733714580535892,,2.0893168973922727
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1770.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,20.044080324172974,,,,,,,,,,,,,,,,,,,,17.221865334510802,,18.632972829341888
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1660.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,19.62578905135393,,,,,,,,,,,,,,,,,,,,14.993600454330444,,17.309694752842187
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,6.298463287353518,,,,,,,,,,,,,,,,,,,,6.554352775365113,,6.4264080313593155
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1790.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,72.7161045074463,,,,,,,,,,,,,,,,,,,,81.82735055923463,,77.27172753334047
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1710.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,25.735091359615325,,,,,,,,,,,,,,,,,,,,27.665877012014388,,26.700484185814858
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1750.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,5.397709372043611,,,,,,,,,,,,,,,,,,,,7.244839322417975,,6.321274347230793
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1760.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,0.363353363275528,,,,,,,,,,,,,,,,,,,,0.17983882799744605,,0.271596095636487
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1815.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,2.450440317392349,,,,,,,,,,,,,,,,,,,,2.2447858428955083,,2.3476130801439288
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,0.4002449879795313,,,,,,,,,,,,,,,,,,,,0.10637813776731493,,0.2533115628734231
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1725.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2205.0,2,3108.0,0.455,,,,,,,,,,,,,,,,,,,,0.10701723802834748,,0.28100861901417373
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,0.455,,,,,,,,,,,,,,,,,,,,0.06415766347199678,,0.2595788317359984
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1755.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2235.0,2,3108.0,0.9038851732760668,,,,,,,,,,,,,,,,,,,,0.6225134535133838,,0.7631993133947251
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,0.519115851148963,,,,,,,,,,,,,,,,,,,,0.972698246985674,,0.7459070490673185
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,3,1,350.0,1770.0,1605.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1631.0,2305.0,2,3108.0,3.715918656438589,,,,,,,,,,,,,,,,,,,,4.2457215595245374,,3.9808201079815633
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,3,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2320.0,2,3108.0,0.06320108070969582,,,,,,,,,,,,,,,,,,,,0.5291508890688419,,0.2961759848892689
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,230.0,1750.0,1600.0,1,AT,2,L,2,4,1,144.0,35-50W,5,1627.0,2230.0,2,3108.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5832451129332185,0.29162255646660923
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,250.0,1765.0,1600.0,1,AT,2,L,2,4,1,167.0,35-50W,5,1627.0,2245.0,2,3108.0,0.5618568134307861,,,,,,,,,,,,,,,,,,,,,2.345169169642032,1.4535129915364091
