TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,198.0,1427.0,1601.0,1,MT,2,L,1,2,1,121.0,15-20W,5,1601.0,1860.0,2,2795.0,3.8450515139848
7,831,1475.0,4855.0,1860.0,597927,3,4,3,1.6,1,3,265.0,1541.0,1602.0,1,DCT,2,T,1,2,1,132.4,15-20W,5,1609.0,1990.0,2,2805.0,47.95422306299211
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1520.0,1740.0,2,2637.0,113.23171634674073
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1280.0,1549.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1520.0,1760.0,2,2637.0,129.28504031181336
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1520.0,1740.0,2,2637.0,1.306650389973074
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1520.0,1740.0,2,2637.0,3.1936664471589027
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1295.0,1549.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1520.0,1780.0,2,2637.0,0.6715227542631328
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1295.0,1549.0,1,MT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,0.9864280291832984
5,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1330.0,1540.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1513.0,1760.0,2,2578.0,1.4043197264894842
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1520.0,1740.0,2,2637.0,1.5510904575511812
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1520.0,1670.0,2,2637.0,2.7255418215692044
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1520.0,1670.0,2,2637.0,3.371975148878992
5,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1275.0,1540.0,1,MT,2,L,1,1,1,77.0,15-20W,5,1513.0,1720.0,2,2578.0,5.042376517057419
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,3,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1520.0,1670.0,2,2637.0,2.7777598030492663
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1520.0,1740.0,2,2637.0,66.08102323532104
6,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1325.0,1540.0,1,AT,2,L,1,1,1,77.0,15-20W,5,1513.0,1790.0,2,2578.0,18.140269386768338
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,3,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1520.0,1740.0,2,2637.0,45.64373812519015
6,750,1469.0,4213.0,1786.0,628041,2,4,4,2.0,1,3,280.0,1460.0,1533.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1514.0,1860.0,2,2578.0,1.8087614254280924
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.2,1,1,200.0,1280.0,1549.0,1,DCT,2,T,1,1,1,81.0,15-20W,5,1520.0,1760.0,2,2637.0,17.21189623273909
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1305.0,1549.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,24.384256487488745
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1350.0,1540.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1513.0,1800.0,2,2578.0,5.879517450965941
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1370.0,1540.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1513.0,1800.0,2,2578.0,10.547551746666432
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,225.0,1280.0,1549.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1520.0,1760.0,2,2637.0,55.50571010574698
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,250.0,1305.0,1549.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,9.053147779293358
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1295.0,1540.0,1,DCT,2,L,1,1,1,77.0,15-20W,5,1513.0,1750.0,2,2578.0,3.2675264728814364
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,15-20W,5,1515.0,1900.0,2,2631.0,0.8055720605328679
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,20-25W,5,1515.0,1900.0,2,2631.0,0.6154168758168816
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1710.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,11.34834558725357
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,20.33583571925759
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1770.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,30.56116778969765
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1660.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,10.102253319621086
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,38.452875970155
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1790.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,72.9685687303543
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1710.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,9.083999695703387
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1750.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,7.606308086067437
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1760.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,5.364582841843367
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1815.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,5.739720556586982
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,4.191085056178272
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1725.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2205.0,2,3108.0,8.846907590106131
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,10.123450801968575
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1755.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2235.0,2,3108.0,20.760197453796863
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,22.96895884603262
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,3,1,350.0,1770.0,1605.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1631.0,2305.0,2,3108.0,2.6800370705872774
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,3,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2320.0,2,3108.0,1.5798161162063482
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,230.0,1750.0,1600.0,1,AT,2,L,2,4,1,144.0,35-50W,5,1627.0,2230.0,2,3108.0,5.87713662753813
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,250.0,1765.0,1600.0,1,AT,2,L,2,4,1,167.0,35-50W,5,1627.0,2245.0,2,3108.0,10.379744719527661
8,814,1471.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1780.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2260.0,2,3108.0,0.9362828182801604
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1790.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2295.0,2,3108.0,2.1523749617859718
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1815.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2295.0,2,3108.0,2.066677970550954
8,814,1491.0,5055.0,1860.0,209945,3,6,4,3.0,2,1,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1627.0,2355.0,2,3108.0,1.194746584035456
8,814,1491.0,5055.0,1860.0,209945,3,6,4,3.0,2,1,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,50-75W,5,1627.0,2355.0,2,3108.0,0.62911809168756
8,814,1471.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1860.0,1594.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1599.0,2340.0,2,3108.0,0.2470793240144849
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1627.0,2355.0,2,3108.0,0.7450964268296957
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1875.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1599.0,2355.0,2,3108.0,0.7170893621072173
0,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,220.0,1306.0,1547.0,1,CVT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,47.45555512666702
0,537,1416.0,4649.0,1800.0,713651,3,3,5,1.0,1,1,173.0,1256.0,1547.0,1,CVT,2,T,1,1,1,92.0,10-15W,5,1563.0,1685.0,2,2700.0,16.656337015032772
0,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,220.0,1326.0,1547.0,1,CVT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,43.30324035406112
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1255.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,3.9982205351442097
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1280.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,3.7998922032862894
5,537,1455.0,4565.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1260.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,3.2144577581062914
5,537,1450.0,4500.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1240.0,1495.0,1,AT,2,L,1,1,1,103.0,10-15W,5,1520.0,1680.0,2,2700.0,1.8165614154562355
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1255.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,5.541138753164558
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1280.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,5.5909945654310285
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1285.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,4.576224417965858
5,537,1455.0,4565.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1260.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,3.544872963596136
5,537,1450.0,4535.0,1755.0,713651,3,4,5,2.0,1,3,190.0,1315.0,1495.0,1,AT,2,L,1,1,1,114.0,10-15W,5,1520.0,1720.0,2,2670.0,1.2714414406009018
5,537,1450.0,4535.0,1755.0,713651,3,4,5,2.0,1,3,190.0,1320.0,1495.0,1,AT,2,L,1,1,1,114.0,10-15W,5,1520.0,1720.0,2,2670.0,1.2705552965588869
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1225.0,1495.0,1,MT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,1.5201492785662412
5,537,1450.0,4500.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1210.0,1495.0,1,MT,2,L,1,1,1,103.0,10-15W,5,1520.0,1680.0,2,2700.0,0.880725042335689
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1225.0,1495.0,1,MT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,2.7645356046594687
6,537,1416.0,4649.0,1800.0,713651,3,3,5,1.0,1,1,173.0,1243.0,1547.0,1,MT,2,T,1,1,1,92.0,10-15W,5,1563.0,1685.0,2,2700.0,1.9420461406186225
6,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,226.0,1275.0,1547.0,1,MT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,13.502360415458677
7,750,1464.0,4866.0,1832.0,883691,3,4,4,1.8,1,1,300.0,1500.0,1584.0,1,DCT,2,T,1,2,1,132.0,20-25W,5,1570.0,2000.0,2,2871.0,149.24824401378632
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,1,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,20-25W,5,1551.0,2000.0,2,2812.0,9.202749056741595
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,1,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1551.0,2000.0,2,2812.0,5.0133405430987485
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,3,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,20-25W,5,1551.0,2000.0,2,2812.0,8.052439794801176
6,750,1475.0,4865.0,1820.0,883691,3,4,4,2.0,1,3,280.0,1550.0,1552.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1551.0,2000.0,2,2812.0,3.478253789022565
6,750,1475.0,4865.0,1820.0,883691,3,6,4,3.0,1,3,310.0,1630.0,1552.0,1,DCT,2,L,1,2,1,184.0,20-25W,5,1551.0,2030.0,2,2812.0,0.738535273000598
7,750,1464.0,4866.0,1832.0,883691,3,4,4,1.4,1,1,250.0,1440.0,1584.0,1,DCT,2,T,1,2,1,110.0,20-25W,5,1570.0,1920.0,2,2871.0,10.182603949978947
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.4,1,3,220.0,1470.0,1552.0,1,DCT,2,T,1,2,1,96.0,20-25W,5,1551.0,1930.0,2,2812.0,4.393617095742376
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.4,1,3,220.0,1480.0,1552.0,1,DCT,2,T,1,2,1,96.0,20-25W,5,1551.0,1930.0,2,2812.0,4.2465786373801535
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.8,1,1,250.0,1545.0,1552.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1551.0,2000.0,2,2812.0,72.47970452919603
7,750,1475.0,4865.0,1820.0,883691,3,4,4,1.8,1,3,250.0,1545.0,1552.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1551.0,2000.0,2,2812.0,59.243537411279966
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,20-25W,5,1570.0,2030.0,2,2871.0,12.257620351314545
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,25-35W,5,1570.0,2030.0,2,2871.0,5.923875890895723
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,201.0,1440.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,1985.0,1,2670.0,15.620112177729606
0,542,1710.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,190.0,1542.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,2170.0,1,2670.0,4.515709758400917
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1585.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,7.297913031578064
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1615.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,5.896803104877473
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1625.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,5.716434278786182
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1430.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,36.21466096162796
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,19.522650028020145
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,22.876810110807423
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,16.5187658983469
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,21.887336510121823
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,14.45351797476411
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,19.306174848079678
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,1.5294294821284709
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,1.4783799665980042
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,1.087346783708781
6,761,1661.0,4278.0,1781.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,1.1172372918017208
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,3,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1920.0,1,2555.0,2.0993554103001952
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,3.90145265430212
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,4.6192746758461
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,4.276431228071451
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1405.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,4.778807360529901
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,4.197982844039799
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1410.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,137.29944240570072
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,69.01257709503174
6,290,1765.0,4620.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,DCT,2,T,1,1,1,110.0,8-10W,5,1549.0,1870.0,1,2750.0,18.62654668986797
5,290,1750.0,4620.0,1810.0,654134,2,4,7,1.8,1,1,186.0,1435.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,32.22344415068626
5,290,1765.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1470.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1900.0,1,2750.0,39.49687396287918
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,58.22409156963229
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,67.43045722469688
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,41.724765740633
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,43.49032006844878
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,67.94549870058894
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1435.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1850.0,1,2750.0,116.90579983711244
6,290,1755.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1460.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1900.0,1,2750.0,35.852789270877835
6,290,1755.0,4670.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,2000.0,1,2750.0,9.849386739432813
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,105.48227566719058
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1532.0,1750.0,2,2651.0,55.61647911071778
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1532.0,1800.0,2,2651.0,390.74788352966317
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.2,1,1,200.0,1370.0,1535.0,1,DCT,2,T,1,1,1,81.0,15-20W,5,1532.0,1830.0,2,2651.0,49.71332612514496
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,250.0,1395.0,1535.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1532.0,1840.0,2,2651.0,48.357505893707284
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,1,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,4.482167069613934
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1532.0,1820.0,2,2651.0,3.7148374377936126
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1820.0,2,2651.0,7.131152458414436
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.4,1,3,220.0,1405.0,1539.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1528.0,1910.0,2,2578.0,0.9115450519323348
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,3,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,11.465328928604722
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1532.0,1750.0,2,2651.0,33.05584167733789
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1353.0,1539.0,1,MT,2,L,1,1,1,74.0,15-20W,5,1528.0,1850.0,2,2578.0,3.496913847699761
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.6,1,3,155.0,1290.0,1535.0,1,MT,2,L,1,1,1,77.0,15-20W,5,1532.0,1760.0,2,2651.0,67.41805510282515
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.8,1,3,250.0,1413.0,1539.0,1,MT,2,T,1,1,1,118.0,15-20W,5,1528.0,1930.0,2,2578.0,0.15638098184019328
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1532.0,1800.0,2,2651.0,201.95399198189378
6,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1379.0,1539.0,1,AT,2,L,1,1,1,74.0,15-20W,5,1528.0,1890.0,2,2578.0,4.52724601238966
