TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full,pre_sale_quantity
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,32.024566958546636,32.024566958546636
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,13.81364385707304,13.81364385707304
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,19.52834493160248,19.52834493160248
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,7.930215360801668,7.930215360801668
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,25.81673097550869,25.81673097550869
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,0.6346631306782364,0.6346631306782364
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,0.4371046551316977,0.4371046551316977
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,0.21358378840610384,0.21358378840610384
6,761,1661.0,4278.0,1781.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,0.2409142263419926,0.2409142263419926
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,3,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1920.0,1,2555.0,1.7113870374858382,1.7113870374858382
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,4.087118303775787,4.087118303775787
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,4.6338612172007565,4.6338612172007565
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,3.835411556512117,3.835411556512117
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1405.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,1.8916819129139184,1.8916819129139184
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,7.373936543166637,7.373936543166637
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1410.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,165.1813321375847,165.1813321375847
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,61.76492402076721,61.76492402076721
6,290,1765.0,4620.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,DCT,2,T,1,1,1,110.0,8-10W,5,1549.0,1870.0,1,2750.0,9.230729282796382,9.230729282796382
5,290,1750.0,4620.0,1810.0,654134,2,4,7,1.8,1,1,186.0,1435.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,15.777639677226546,15.777639677226546
5,290,1765.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1470.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1900.0,1,2750.0,15.759473670870063,15.759473670870063
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,82.06631017506123,82.06631017506123
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,100.90985265880823,100.90985265880823
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,29.472859709858888,29.472859709858888
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,69.76906667113305,69.76906667113305
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,254.9308646813035,254.9308646813035
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1435.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1850.0,1,2750.0,184.02169705152508,184.02169705152508
6,290,1755.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1460.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1900.0,1,2750.0,15.592303023934365,15.592303023934365
6,290,1755.0,4670.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,2000.0,1,2750.0,2.984230962321162,2.984230962321162
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,141.60386978387834,141.60386978387834
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1532.0,1750.0,2,2651.0,48.950710904598246,48.950710904598246
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1532.0,1800.0,2,2651.0,368.08595002651225,368.08595002651225
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.2,1,1,200.0,1370.0,1535.0,1,DCT,2,T,1,1,1,81.0,15-20W,5,1532.0,1830.0,2,2651.0,9.275160780027507,9.275160780027507
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,250.0,1395.0,1535.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1532.0,1840.0,2,2651.0,11.982023383677006,11.982023383677006
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,1,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,3.1833770418539644,3.1833770418539644
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1532.0,1820.0,2,2651.0,2.7857225885242225,2.7857225885242225
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1820.0,2,2651.0,7.294011201933026,7.294011201933026
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.4,1,3,220.0,1405.0,1539.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1528.0,1910.0,2,2578.0,1.6251775471121073,1.6251775471121073
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,3,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,23.26436250686645,23.26436250686645
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1532.0,1750.0,2,2651.0,18.54295058093965,18.54295058093965
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1353.0,1539.0,1,MT,2,L,1,1,1,74.0,15-20W,5,1528.0,1850.0,2,2578.0,1.956776209995151,1.956776209995151
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.6,1,3,155.0,1290.0,1535.0,1,MT,2,L,1,1,1,77.0,15-20W,5,1532.0,1760.0,2,2651.0,102.99421738624572,102.99421738624572
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.8,1,3,250.0,1413.0,1539.0,1,MT,2,T,1,1,1,118.0,15-20W,5,1528.0,1930.0,2,2578.0,0.19119701497256755,0.19119701497256755
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1532.0,1800.0,2,2651.0,67.31308380931615,67.31308380931615
6,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1379.0,1539.0,1,AT,2,L,1,1,1,74.0,15-20W,5,1528.0,1890.0,2,2578.0,2.5184922640770675,2.5184922640770675
6,750,1482.0,4644.0,1778.0,321683,3,4,4,1.6,1,3,155.0,1340.0,1535.0,1,AT,2,L,1,1,1,77.0,15-20W,5,1532.0,1800.0,2,2651.0,264.71434471130374,264.71434471130374
6,750,1461.0,4544.0,1760.0,321683,3,4,4,1.8,1,3,250.0,1446.0,1539.0,1,AT,2,T,1,1,1,118.0,15-20W,5,1528.0,1970.0,2,2578.0,0.34430178463459016,0.34430178463459016
6,750,1482.0,4644.0,1778.0,321683,3,4,4,2.0,1,1,280.0,1455.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1890.0,2,2651.0,0.23954706156626346,0.23954706156626346
6,750,1480.0,4664.0,1785.0,321683,3,4,4,2.0,1,1,280.0,1465.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1900.0,2,2651.0,0.3039901531673968,0.3039901531673968
6,750,1482.0,4644.0,1778.0,321683,3,4,4,2.0,1,3,280.0,1455.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1890.0,2,2651.0,0.622098533231765,0.622098533231765
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,1,220.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1860.0,2,2651.0,17.207445412874222,17.207445412874222
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1830.0,2,2651.0,168.26897356986998,168.26897356986998
7,750,1461.0,4544.0,1760.0,321683,3,4,4,1.4,1,3,220.0,1425.0,1539.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1528.0,1930.0,2,2578.0,1.4777620089799166,1.4777620089799166
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,3,220.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1860.0,2,2651.0,91.36207011222841,91.36207011222841
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.8,1,3,250.0,1435.0,1535.0,1,DCT,2,T,1,1,1,118.0,15-20W,5,1532.0,1870.0,2,2651.0,3.9870851664245133,3.9870851664245133
7,76,1655.0,4765.0,1931.0,872180,2,4,1,2.0,1,1,360.0,1960.0,1655.0,1,DCT,2,T,1,2,1,172.0,15-20W,5,1606.0,2505.0,1,2950.0,86.65744713068008,86.65744713068008
7,76,1655.0,4749.0,1931.0,872180,2,4,1,2.0,1,1,360.0,1960.0,1655.0,1,DCT,2,T,1,2,1,172.0,15-20W,5,1606.0,2505.0,1,2950.0,49.22761378288269,49.22761378288269
6,682,1780.0,4715.0,1830.0,169673,2,4,1,1.5,1,1,215.0,1570.0,1547.0,1,MT,2,T,1,2,1,110.0,5-8W,7,1550.0,2095.0,1,2760.0,113.50242210566998,113.50242210566998
5,864,1700.0,4530.0,1900.0,750340,2,4,1,1.5,1,1,215.0,1545.0,1601.0,1,AT,2,T,1,1,1,115.0,10-15W,5,1602.0,1920.0,1,2700.0,113.83953450202942,113.83953450202942
6,864,1700.0,4530.0,1900.0,750340,2,4,1,1.5,1,1,215.0,1485.0,1601.0,1,MT,2,T,1,1,1,115.0,10-15W,5,1602.0,1860.0,1,2700.0,52.30185406208038,52.30185406208038
6,814,1624.0,4565.0,1821.0,732758,2,3,4,1.5,1,1,220.0,1550.0,1561.0,1,AT,2,T,2,1,1,111.0,25-35W,5,1562.0,2035.0,1,2780.0,31.278101524114607,31.278101524114607
6,814,1613.0,4565.0,1821.0,732758,2,3,4,1.5,3,1,220.0,1900.0,1561.0,2,AT,2,T,2,1,4,111.0,25-35W,5,1562.0,2340.0,1,2780.0,0.2609397352859378,0.2609397352859378
6,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1560.0,1500.0,1,AT,2,L,2,1,1,122.0,25-35W,5,1529.0,2040.0,1,2760.0,4.693832274638116,4.693832274638116
6,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1580.0,1500.0,1,AT,2,L,2,1,1,122.0,25-35W,5,1529.0,2010.0,1,2760.0,8.273789641857148,8.273789641857148
6,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1535.0,1500.0,1,MT,2,L,2,1,1,122.0,25-35W,5,1529.0,1990.0,1,2760.0,0.7584368166327476,0.7584368166327476
6,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,2,1,240.0,1570.0,1500.0,1,MT,2,T,2,1,1,128.0,25-35W,5,1529.0,2035.0,1,2760.0,1.0648673735558989,1.0648673735558989
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,1,1,280.0,1607.0,1561.0,1,AT,2,T,2,1,1,157.0,25-35W,5,1562.0,2095.0,1,2780.0,8.693544094860554,8.693544094860554
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,2,1,240.0,1605.0,1500.0,1,AT,2,T,2,1,1,128.0,25-35W,5,1529.0,2060.0,1,2760.0,25.158318956494327,25.158318956494327
8,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,2,3,270.0,1605.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2085.0,1,2760.0,1.5555555321276189,1.5555555321276189
8,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,270.0,1605.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2060.0,1,2760.0,2.5759364828839897,2.5759364828839897
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,3,1,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2140.0,1,2760.0,2.369172334969044,2.369172334969044
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,3,1,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,35-50W,5,1529.0,2140.0,1,2760.0,0.5083387306518853,0.5083387306518853
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,280.0,1675.0,1561.0,1,AT,2,T,2,1,1,157.0,25-35W,5,1562.0,2165.0,1,2780.0,1.2213901452720166,1.2213901452720166
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,280.0,1675.0,1561.0,1,AT,2,T,2,1,1,157.0,35-50W,5,1562.0,2165.0,1,2780.0,0.2885674388892949,0.2885674388892949
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,350.0,1680.0,1561.0,1,AT,2,T,2,1,1,189.0,35-50W,5,1562.0,2169.0,1,2780.0,0.12541298814117907,0.12541298814117907
8,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,3,3,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2180.0,1,2760.0,0.6136654144152999,0.6136654144152999
8,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,3,3,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2140.0,1,2760.0,1.4203458772972226,1.4203458772972226
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,150.0,1270.0,1420.0,1,MT,1,L,1,3,1,85.0,5-8W,5,1440.0,1790.0,3,2790.0,51.930666146278384,51.930666146278384
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,1,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5-8W,5,1440.0,1790.0,3,2790.0,6.390897289440036,6.390897289440036
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,1,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5WL,5,1440.0,1790.0,3,2790.0,2.566394451186061,2.566394451186061
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,3,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5-8W,5,1440.0,1790.0,3,2790.0,7.0300663578510285,7.0300663578510285
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,3,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5WL,5,1440.0,1790.0,3,2790.0,2.368450943082571,2.368450943082571
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,135.0,1270.0,1420.0,1,MT,1,L,1,3,1,75.0,5-8W,5,1440.0,1790.0,3,2790.0,14.404530442357064,14.404530442357064
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,145.0,1270.0,1420.0,1,MT,1,L,1,3,1,78.0,5-8W,5,1440.0,1790.0,3,2790.0,13.929294036775827,13.929294036775827
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,135.0,1270.0,1420.0,1,MT,1,L,1,3,1,75.0,5-8W,5,1440.0,1790.0,3,2790.0,47.44660720765591,47.44660720765591
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,145.0,1270.0,1420.0,1,MT,1,L,1,3,1,78.0,5-8W,5,1440.0,1790.0,3,2790.0,46.15833734512329,46.15833734512329
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,150.0,1270.0,1420.0,1,MT,1,L,1,3,1,85.0,5-8W,5,1440.0,1790.0,3,2790.0,46.88238984704017,46.88238984704017
5,750,1469.0,4475.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1115.0,1460.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1500.0,1595.0,2,2603.0,33.43012904047966,33.43012904047966
6,750,1469.0,4475.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1145.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1625.0,2,2603.0,38.33584521770477,38.33584521770477
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1580.0,2,2603.0,5.821253036856652,5.821253036856652
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1580.0,2,2603.0,2.4001491821184757,2.4001491821184757
5,750,1469.0,4475.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1115.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1595.0,2,2603.0,6.2508000496029865,6.2508000496029865
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,3,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1580.0,2,2603.0,12.28131975710392,12.28131975710392
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,3,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1580.0,2,2603.0,2.705766798593104,2.705766798593104
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1500.0,1600.0,2,2603.0,36.79748584747315,36.79748584747315
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,8-10W,5,1500.0,1600.0,2,2603.0,14.896400776281952,14.896400776281952
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1500.0,1600.0,2,2603.0,48.507010345458994,48.507010345458994
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,8-10W,5,1500.0,1600.0,2,2603.0,10.511079359874131,10.511079359874131
6,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1155.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1635.0,2,2603.0,45.313743319511424,45.313743319511424
6,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1155.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1635.0,2,2603.0,55.92092280387878,55.92092280387878
6,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1160.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1640.0,2,2603.0,54.822949935793886,54.822949935793886
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.2,1,1,185.0,1300.0,1535.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,21.671962624043225,21.671962624043225
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.2,1,1,185.0,1315.0,1535.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,25.75123939201236,25.75123939201236
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.2,1,1,185.0,1320.0,1525.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1520.0,1770.0,2,2700.0,5.691604194287211,5.691604194287211
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,1,154.0,1285.0,1535.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,62.64747812271119,62.64747812271119
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,1,154.0,1305.0,1525.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,66.88424858063459,66.88424858063459
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,1,154.0,1310.0,1525.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,26.231574934050442,26.231574934050442
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1285.0,1535.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,9.076950820162892,9.076950820162892
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1305.0,1525.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,13.256957280933854,13.256957280933854
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1310.0,1525.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,6.0166366063803425,6.0166366063803425
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,173.0,1315.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,2.894148480221629,2.894148480221629
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,173.0,1320.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,2.110682017374784,2.110682017374784
0,106,1490.0,4545.0,1760.0,304458,3,4,5,1.8,1,3,173.0,1320.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1790.0,2,2600.0,12.615210798978806,12.615210798978806
0,106,1490.0,4545.0,1760.0,304458,3,4,5,1.8,1,3,173.0,1335.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1790.0,2,2600.0,6.605026785731315,6.605026785731315
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.8,1,3,173.0,1315.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,3.0514058185368778,3.0514058185368778
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.8,1,3,173.0,1320.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,2.369611436855048,2.369611436855048
0,106,1485.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,142.0,1375.0,1535.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1535.0,1845.0,2,2700.0,20.266220844686032,20.266220844686032
0,106,1485.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,142.0,1405.0,1525.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1520.0,1845.0,2,2700.0,1.242604925110936,1.242604925110936
0,106,1485.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,142.0,1410.0,1525.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1520.0,1845.0,2,2700.0,1.2295533034205437,1.2295533034205437
4,106,1490.0,4545.0,1760.0,304458,3,4,5,1.6,1,3,154.0,1290.0,1535.0,1,AT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2600.0,48.22184980869293,48.22184980869293
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,1,154.0,1265.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,4.940679085552691,4.940679085552691
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,1,154.0,1285.0,1525.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,2.9665704308450223,2.9665704308450223
5,106,1490.0,4545.0,1760.0,304458,3,4,5,1.6,1,3,154.0,1270.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2600.0,13.466526908874512,13.466526908874512
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1265.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,3.3625357131659985,3.3625357131659985
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1285.0,1525.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,2.401046286523342,2.401046286523342
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1290.0,1525.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,1.9190348601341247,1.9190348601341247
