TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_LDp
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,20-25W,5,1570.0,2030.0,2,2871.0,,,,,,,,,,,,,,,,,,,3.633488326668739,,
7,750,1464.0,4866.0,1832.0,883691,3,4,4,2.0,1,1,350.0,1550.0,1584.0,1,DCT,2,T,1,2,1,162.0,25-35W,5,1570.0,2030.0,2,2871.0,,,,,,,,,,,,,,,,,,,1.313005367517471,,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,201.0,1440.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
0,542,1710.0,4705.0,1810.0,760412,2,4,5,2.0,1,1,190.0,1542.0,1540.0,1,CVT,2,L,1,1,1,122.0,15-20W,5,1540.0,2170.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1585.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,6.600497568845749
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1615.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,4.583487887382507
0,542,1680.0,4705.0,1810.0,760412,2,4,5,2.4,3,1,235.0,1625.0,1540.0,1,CVT,2,L,1,1,1,141.0,15-20W,5,1540.0,2210.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,4.3432118993997575
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1430.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,109.5950314807892,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,6.43246939226985,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,11.07374803610146,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,6.299919167459012,,,,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,17.296407227963208,,,,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1430.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,3.6927461344003683,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1420.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1840.0,1,2555.0,,,,,,,,,,,,,,,13.34339833252132,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.21266294920817014,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.14428720911964776,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.1402846017666161,,,,,,
6,761,1661.0,4278.0,1781.0,905745,2,4,2,1.4,3,1,200.0,1510.0,1540.0,1,AT,2,T,1,3,1,103.0,15-20W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.1543422070518136,,,,,,
6,761,1656.0,4278.0,1774.0,905745,2,4,2,1.4,3,3,200.0,1500.0,1540.0,1,AT,2,T,1,3,1,105.0,10-15W,5,1540.0,1920.0,1,2555.0,,,,,,,,,,,,,,,0.9694831159710884,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,1.5572369730472564,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,1.6290072218328715,,,,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,200.0,1405.0,1540.0,1,MT,2,T,1,3,1,103.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,3.2421328714489936,,,,,,
6,761,1648.0,4278.0,1781.0,905745,2,4,2,1.4,1,1,205.0,1405.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,4.755271418690682,,,,,,
6,761,1646.0,4278.0,1774.0,905745,2,4,2,1.4,1,3,200.0,1395.0,1540.0,1,MT,2,T,1,3,1,105.0,10-15W,5,1540.0,1815.0,1,2555.0,,,,,,,,,,,,,,,2.7178688076138497,,,,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1410.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,241.4378271484375,,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,79.13820888996125,,,,
6,290,1765.0,4620.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,DCT,2,T,1,1,1,110.0,8-10W,5,1549.0,1870.0,1,2750.0,,,,,,,,,,,,,,,,,16.88220263004303,,,,
5,290,1750.0,4620.0,1810.0,654134,2,4,7,1.8,1,1,186.0,1435.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,4.966690142452717,,,,
5,290,1765.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1470.0,1554.0,1,AMT,2,L,1,1,1,101.0,8-10W,5,1549.0,1900.0,1,2750.0,,,,,,,,,,,,,,,,,37.05376809835435,,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,20.10580359242857,,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,22.934556679949164,,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,10.838917485475541,,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,5-8W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,10.012843511030077,,,,
5,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,3,186.0,1370.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,31.731271533891558,,,,
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1435.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1850.0,1,2750.0,,,,,,,,,,,,,,,,,148.8156757736206,,,,
6,290,1755.0,4620.0,1820.0,654134,2,4,7,1.5,1,1,230.0,1460.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,1900.0,1,2750.0,,,,,,,,,,,,,,,,,31.521745092868805,,,,
6,290,1755.0,4670.0,1810.0,654134,2,4,7,1.5,1,1,230.0,1545.0,1554.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1549.0,2000.0,1,2750.0,,,,,,,,,,,,,,,,,1.3123378802835939,,,,
6,290,1750.0,4620.0,1820.0,654134,2,4,7,1.8,1,1,186.0,1431.0,1554.0,1,MT,2,L,1,1,1,101.0,8-10W,5,1549.0,1780.0,1,2750.0,,,,,,,,,,,,,,,,,117.91120597839355,,,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1532.0,1750.0,2,2651.0,,,,,,,,,,,,,,,,,,,42.325091171264646,,
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1532.0,1800.0,2,2651.0,,,,,,,,,,,,,,,,,,,295.7746166229248,,
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.2,1,1,200.0,1370.0,1535.0,1,DCT,2,T,1,1,1,81.0,15-20W,5,1532.0,1830.0,2,2651.0,,,,,,,,,,,,,,,,,,,11.412915322557092,7.996781445518137,
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,250.0,1395.0,1535.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1532.0,1840.0,2,2651.0,,,,,,,,,,,,,,,,,,,12.49176099061966,,
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,1,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,,,,,,,,,,,,,,,,,,,5.2588340384513135,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1532.0,1820.0,2,2651.0,,,,,,,,,,,,,,,,,,,2.836252702102065,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1360.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1820.0,2,2651.0,,,,,,,,,,,,,,,,,,,6.6953945556283,,
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.4,1,3,220.0,1405.0,1539.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1528.0,1910.0,2,2578.0,,,,,,,,,,,,,,,,,,,1.2441181171685458,,
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,3,220.0,1350.0,1535.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1532.0,1840.0,2,2651.0,,,,,,,,,,,,,,,,,,,24.049640436172485,,
5,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1300.0,1535.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1532.0,1750.0,2,2651.0,,,,,,,,,,,,,,,,,,,26.97394927144051,,
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1353.0,1539.0,1,MT,2,L,1,1,1,74.0,15-20W,5,1528.0,1850.0,2,2578.0,,,,,,,,,,,,,,,,,,,1.8707744855433703,,
5,750,1482.0,4644.0,1778.0,321683,3,4,4,1.6,1,3,155.0,1290.0,1535.0,1,MT,2,L,1,1,1,77.0,15-20W,5,1532.0,1760.0,2,2651.0,,,,,,,,,,,,,,,,,,,101.36234319686888,,
5,750,1461.0,4544.0,1760.0,321683,3,4,4,1.8,1,3,250.0,1413.0,1539.0,1,MT,2,T,1,1,1,118.0,15-20W,5,1528.0,1930.0,2,2578.0,,,,,,,,,,,,,,,,,,,0.09716181579977272,,
6,750,1453.0,4655.0,1780.0,321683,3,4,4,1.6,1,1,155.0,1330.0,1535.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1532.0,1800.0,2,2651.0,,,,,,,,,,,,,,,,,,,135.75287090301515,,
6,750,1461.0,4544.0,1760.0,321683,3,4,4,1.6,1,3,145.0,1379.0,1539.0,1,AT,2,L,1,1,1,74.0,15-20W,5,1528.0,1890.0,2,2578.0,,,,,,,,,,,,,,,,,,,3.4476680240780118,,
6,750,1482.0,4644.0,1778.0,321683,3,4,4,1.6,1,3,155.0,1340.0,1535.0,1,AT,2,L,1,1,1,77.0,15-20W,5,1532.0,1800.0,2,2651.0,,,,,,,,,,,,,,,,,,,266.61705585479734,,
6,750,1461.0,4544.0,1760.0,321683,3,4,4,1.8,1,3,250.0,1446.0,1539.0,1,AT,2,T,1,1,1,118.0,15-20W,5,1528.0,1970.0,2,2578.0,,,,,,,,,,,,,,,,,,,0.14990859355777506,,
6,750,1482.0,4644.0,1778.0,321683,3,4,4,2.0,1,1,280.0,1455.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1890.0,2,2651.0,,,,,,,,,,,,,,,,,,,0.2301435316726565,,
6,750,1480.0,4664.0,1785.0,321683,3,4,4,2.0,1,1,280.0,1465.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1900.0,2,2651.0,,,,,,,,,,,,,,,,,,,0.3147574300318957,,
6,750,1482.0,4644.0,1778.0,321683,3,4,4,2.0,1,3,280.0,1455.0,1535.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1532.0,1890.0,2,2651.0,,,,,,,,,,,,,,,,,,,0.7388016201928258,,
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,1,220.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1860.0,2,2651.0,,,,,,,,,,,,,,,,,,,26.828097134530548,,
7,750,1453.0,4655.0,1780.0,321683,3,4,4,1.4,1,1,225.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1830.0,2,2651.0,,,,,,,,,,,,,,,,,,,159.99523861020805,,
7,750,1461.0,4544.0,1760.0,321683,3,4,4,1.4,1,3,220.0,1425.0,1539.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1528.0,1930.0,2,2578.0,,,,,,,,,,,,,,,,,,,1.3343431483954191,,
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.4,1,3,220.0,1380.0,1535.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1532.0,1860.0,2,2651.0,,,,,,,,,,,,,,,,,,,86.81577717781067,,
7,750,1482.0,4644.0,1778.0,321683,3,4,4,1.8,1,3,250.0,1435.0,1535.0,1,DCT,2,T,1,1,1,118.0,15-20W,5,1532.0,1870.0,2,2651.0,,,,,,,,,,,,,,,,,,,3.2687717187404632,,
7,76,1655.0,4765.0,1931.0,872180,2,4,1,2.0,1,1,360.0,1960.0,1655.0,1,DCT,2,T,1,2,1,172.0,15-20W,5,1606.0,2505.0,1,2950.0,,,,,,,,,,,,,,,,,,,,,
7,76,1655.0,4749.0,1931.0,872180,2,4,1,2.0,1,1,360.0,1960.0,1655.0,1,DCT,2,T,1,2,1,172.0,15-20W,5,1606.0,2505.0,1,2950.0,,,,,,,,,,,,,,,,,,,,,
6,682,1780.0,4715.0,1830.0,169673,2,4,1,1.5,1,1,215.0,1570.0,1547.0,1,MT,2,T,1,2,1,110.0,5-8W,7,1550.0,2095.0,1,2760.0,,,,,,,,,,,,,,,,,,,,,
5,864,1700.0,4530.0,1900.0,750340,2,4,1,1.5,1,1,215.0,1545.0,1601.0,1,AT,2,T,1,1,1,115.0,10-15W,5,1602.0,1920.0,1,2700.0,,,,,,,,,,,,,,,,,,,,,
6,864,1700.0,4530.0,1900.0,750340,2,4,1,1.5,1,1,215.0,1485.0,1601.0,1,MT,2,T,1,1,1,115.0,10-15W,5,1602.0,1860.0,1,2700.0,,,,,,,,,,,,,,,,,,,,,
6,814,1624.0,4565.0,1821.0,732758,2,3,4,1.5,1,1,220.0,1550.0,1561.0,1,AT,2,T,2,1,1,111.0,25-35W,5,1562.0,2035.0,1,2780.0,98.01223728179932,,,,,,,,,,,85.12619929824024,,,,,,,,,
6,814,1613.0,4565.0,1821.0,732758,2,3,4,1.5,3,1,220.0,1900.0,1561.0,2,AT,2,T,2,1,4,111.0,25-35W,5,1562.0,2340.0,1,2780.0,0.6687010744214058,,,,,,,,,,,0.5365775377675891,,,,,,,,,
6,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1560.0,1500.0,1,AT,2,L,2,1,1,122.0,25-35W,5,1529.0,2040.0,1,2760.0,1.3368709690868854,,,,,,,,,,,1.7436183984577656,,,,,,,,,
6,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1580.0,1500.0,1,AT,2,L,2,1,1,122.0,25-35W,5,1529.0,2010.0,1,2760.0,3.925032424032688,,,,,,,,,,,4.556645495519042,,,,,,,,,
6,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,195.0,1535.0,1500.0,1,MT,2,L,2,1,1,122.0,25-35W,5,1529.0,1990.0,1,2760.0,0.4368200113624334,,,,,,,,,,,0.42773752216249705,,,,,,,,,
6,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,2,1,240.0,1570.0,1500.0,1,MT,2,T,2,1,1,128.0,25-35W,5,1529.0,2035.0,1,2760.0,1.5631382105499505,,,,,,,,,,,1.321805419139564,,,,,,,,,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,1,1,280.0,1607.0,1561.0,1,AT,2,T,2,1,1,157.0,25-35W,5,1562.0,2095.0,1,2780.0,19.6111565849185,,,,,,,,,,,16.654228292703632,,,,,,,,,
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,2,1,240.0,1605.0,1500.0,1,AT,2,T,2,1,1,128.0,25-35W,5,1529.0,2060.0,1,2760.0,23.369544009566308,,,,,,,,,,,19.99624260947108,,,,,,,,,
8,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,2,3,270.0,1605.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2085.0,1,2760.0,0.4295048292167485,,,,,,,,,,,0.3288595259562135,,,,,,,,,
8,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,2,3,270.0,1605.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2060.0,1,2760.0,0.7419729487411678,,,,,,,,,,,0.7778268123045564,,,,,,,,,
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,3,1,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2140.0,1,2760.0,1.0281046042218804,,,,,,,,,,,0.8834960007295013,,,,,,,,,
8,814,1577.0,4484.0,1798.0,732758,2,4,4,2.0,3,1,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,35-50W,5,1529.0,2140.0,1,2760.0,0.6234794522449374,,,,,,,,,,,0.6060201025754214,,,,,,,,,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,280.0,1675.0,1561.0,1,AT,2,T,2,1,1,157.0,25-35W,5,1562.0,2165.0,1,2780.0,2.5340939282625907,,,,,,,,,,,2.429686310812831,,,,,,,,,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,280.0,1675.0,1561.0,1,AT,2,T,2,1,1,157.0,35-50W,5,1562.0,2165.0,1,2780.0,1.2255691834539175,,,,,,,,,,,0.8719231301546096,,,,,,,,,
8,814,1624.0,4565.0,1821.0,732758,2,4,4,2.0,3,1,350.0,1680.0,1561.0,1,AT,2,T,2,1,1,189.0,35-50W,5,1562.0,2169.0,1,2780.0,0.2365247614681721,,,,,,,,,,,0.3650118956714869,,,,,,,,,
8,814,1583.0,4469.0,1798.0,732758,2,4,4,2.0,3,3,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2180.0,1,2760.0,0.29087025525048377,,,,,,,,,,,0.39711710195988414,,,,,,,,,
8,814,1577.0,4477.0,1798.0,732758,2,4,4,2.0,3,3,270.0,1700.0,1500.0,1,AT,2,T,2,1,1,150.0,25-35W,5,1529.0,2140.0,1,2760.0,0.449204243440181,,,,,,,,,,,0.6033910445868969,,,,,,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,150.0,1270.0,1420.0,1,MT,1,L,1,3,1,85.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,1,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,5.468706118762493,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,1,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5WL,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,3.556928930729628,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,3,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,4.820189277678729,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.2,2,3,108.0,1270.0,1420.0,1,MT,1,L,1,3,1,63.5,5WL,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,2.953123222887516,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,135.0,1270.0,1420.0,1,MT,1,L,1,3,1,75.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,1,145.0,1270.0,1420.0,1,MT,1,L,1,3,1,78.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,135.0,1270.0,1420.0,1,MT,1,L,1,3,1,75.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,145.0,1270.0,1420.0,1,MT,1,L,1,3,1,78.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,
5,923,1783.0,4440.0,1700.0,560265,2,4,1,1.5,2,3,150.0,1270.0,1420.0,1,MT,1,L,1,3,1,85.0,5-8W,5,1440.0,1790.0,3,2790.0,,,,,,,,,,,,,,,,,,,,,
5,750,1469.0,4475.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1115.0,1460.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1500.0,1595.0,2,2603.0,,,,,,,,,,,,,,,,,,,32.34643146276474,,
6,750,1469.0,4475.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1145.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1625.0,2,2603.0,,,,,,,,,,,,,,,,,,,39.4439864552021,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1580.0,2,2603.0,,,,,,,,,,,,,,,,,,,5.8795708397030815,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1580.0,2,2603.0,,,,,,,,,,,,,,,,,,,2.705800217092037,,
5,750,1469.0,4475.0,1706.0,175962,3,4,4,1.4,1,1,132.0,1115.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1595.0,2,2603.0,,,,,,,,,,,,,,,,,,,5.242942375689745,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,3,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,10-15W,5,1500.0,1580.0,2,2603.0,,,,,,,,,,,,,,,,,,,10.56536539196968,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.4,1,3,132.0,1100.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1580.0,2,2603.0,,,,,,,,,,,,,,,,,,,2.746087467968464,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1500.0,1600.0,2,2603.0,,,,,,,,,,,,,,,,,,,39.81758941173553,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,8-10W,5,1500.0,1600.0,2,2603.0,,,,,,,,,,,,,,,,,,,15.313203081265092,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1500.0,1600.0,2,2603.0,,,,,,,,,,,,,,,,,,,52.23935412764549,,
5,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,8-10W,5,1500.0,1600.0,2,2603.0,,,,,,,,,,,,,,,,,,,11.349229115173221,,
6,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,1,155.0,1155.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1635.0,2,2603.0,,,,,,,,,,,,,,,,,,,45.96879532814026,,
6,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1155.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1635.0,2,2603.0,,,,,,,,,,,,,,,,,,,57.81279772758485,,
6,750,1469.0,4473.0,1706.0,175962,3,4,4,1.6,1,3,155.0,1160.0,1460.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1500.0,1640.0,2,2603.0,,,,,,,,,,,,,,,,,,,51.7882975795865,,
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.2,1,1,185.0,1300.0,1535.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,,,,,87.91919389724731,,,,,,,,,,,,,,,19.25349034115672,
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.2,1,1,185.0,1315.0,1535.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,,,,,109.63796728610993,,,,,,,,,,,,,,,25.59743366956711,
