TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_LDp,pre_sale_qty_Full
6,761,1484.0,4843.0,1856.0,291086,3,4,2,1.6,1,3,235.0,1590.0,1585.0,1,AT,2,T,1,2,1,131.0,20-25W,5,1588.0,2025.0,2,2737.0,,,,,,,,,,,,,,,18.763114166930322,,,,,,,21.294609659314155
6,761,1484.0,4830.0,1856.0,291086,3,4,2,1.6,1,3,235.0,1590.0,1585.0,1,AT,2,T,1,2,1,135.0,20-25W,5,1587.0,2025.0,2,2737.0,,,,,,,,,,,,,,,1.254597086161375,,,,,,,8.5321866568923
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.0,1,1,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1588.0,2020.0,2,2737.0,,,,,,,,,,,,,,,39.55384628772735,,,,,,,45.40742370843886
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.0,1,1,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,108.0,20-25W,5,1588.0,2020.0,2,2737.0,,,,,,,,,,,,,,,146.02765904903413,,,,,,,186.83520112991334
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.0,1,3,190.0,1555.0,1585.0,1,AT,2,L,1,2,1,108.0,20-25W,5,1587.0,1990.0,2,2737.0,,,,,,,,,,,,,,,5.800534213185309,,,,,,,15.132236117273571
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.0,1,3,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,108.0,20-25W,5,1588.0,2020.0,2,2737.0,,,,,,,,,,,,,,,27.89563922941685,,,,,,,79.20448980912565
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.0,1,3,190.0,1585.0,1585.0,1,AT,2,L,1,2,1,113.0,20-25W,5,1587.0,2020.0,2,2737.0,,,,,,,,,,,,,,,47.960557930618535,,,,,,,133.8734813427925
6,761,1494.0,4834.0,1856.0,291086,3,4,2,2.0,1,1,350.0,1660.0,1585.0,1,AT,2,T,1,2,1,184.0,20-25W,5,1588.0,2095.0,2,2737.0,,,,,,,,,,,,,,,2.634880598634481,,,,,,,2.772589737027884
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.0,1,3,350.0,1650.0,1585.0,1,AT,2,T,1,2,1,166.0,20-25W,5,1587.0,2085.0,2,2737.0,,,,,,,,,,,,,,,0.602970786690712,,,,,,,4.864798517227173
6,761,1494.0,4834.0,1856.0,291086,3,4,2,2.0,1,3,350.0,1660.0,1585.0,1,AT,2,T,1,2,1,184.0,20-25W,5,1588.0,2095.0,2,2737.0,,,,,,,,,,,,,,,0.8958470143377781,,,,,,,3.767022174149752
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.4,1,3,225.0,1570.0,1585.0,1,AT,2,L,1,2,1,125.0,20-25W,5,1587.0,2005.0,2,2737.0,,,,,,,,,,,,,,,0.2466762541234493,,,,,,0.5293816223740577,0.9142413272708656
6,761,1484.0,4843.0,1856.0,291086,3,4,2,2.4,1,3,240.0,1625.0,1585.0,1,AT,2,L,1,2,1,134.0,20-25W,5,1588.0,2060.0,2,2737.0,,,,,,,,,,,,,,,1.1297411045432089,,,,,,4.528805874884129,5.129627513885498
6,761,1484.0,4830.0,1856.0,291086,3,4,2,2.4,1,3,240.0,1590.0,1585.0,1,AT,2,L,1,2,1,137.0,20-25W,5,1587.0,2025.0,2,2737.0,,,,,,,,,,,,,,,0.9456287041306496,,,,,,5.436967725753784,3.994876536726952
6,761,1484.0,4830.0,1856.0,291086,3,4,2,1.6,1,3,230.0,1545.0,1585.0,1,MT,2,T,1,2,1,132.0,20-25W,5,1587.0,1980.0,2,2737.0,,,,,,,,,,,,,,,0.23415916316211224,,,,,,,0.2960024457983673
6,761,1484.0,4830.0,1856.0,291086,3,4,2,1.6,1,3,235.0,1545.0,1585.0,1,MT,2,T,1,2,1,135.0,20-25W,5,1587.0,1980.0,2,2737.0,,,,,,,,,,,,,,,0.2805646762996912,,,,,,,0.4179220390878618
9,761,1461.0,4902.0,1863.0,291086,3,4,2,2.0,1,1,350.0,1530.0,1585.0,1,AT,2,T,1,2,1,187.0,20-25W,5,1589.0,1990.0,2,2829.0,,,,,,,,,,,,,,,5.883574645221232,,,,,,,0.6144538692012429
7,831,1475.0,4855.0,1860.0,597927,3,4,3,1.6,1,1,265.0,1541.0,1602.0,1,DCT,2,T,1,2,1,132.4,15-20W,5,1609.0,1990.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,,67.30871406793594
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,193.0,1501.0,1602.0,1,AT,2,L,1,2,1,118.0,15-20W,5,1609.0,1940.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,,47.84522863209248
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,194.0,1480.0,1601.0,1,AT,2,L,1,2,1,119.0,15-20W,5,1601.0,1930.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,93.27149255752563
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,3,193.0,1501.0,1602.0,1,AT,2,L,1,2,1,118.0,15-20W,5,1609.0,1940.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,,16.260532891452314
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,194.0,1480.0,1601.0,1,AT,2,L,1,2,1,119.0,15-20W,5,1601.0,1930.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,320.0801306152344
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,198.0,1445.0,1601.0,1,AT,2,L,1,2,1,121.0,15-20W,5,1601.0,1930.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,31.83614373266697
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,189.0,1620.0,1614.0,2,AT,2,L,1,2,2,115.0,15-20W,5,1621.0,2100.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,,1.0073734340816736
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,350.0,1597.0,1591.0,1,AT,2,T,1,2,1,180.0,15-20W,5,1591.0,2030.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,4.235796014741063
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,350.0,1597.0,1591.0,1,AT,2,T,1,2,1,180.0,20-25W,5,1591.0,2030.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,0.4632973820716143
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,350.0,1612.0,1602.0,1,AT,2,T,1,2,1,180.0,15-20W,5,1609.0,2030.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,,3.964672672227025
6,831,1475.0,4855.0,1860.0,597927,3,4,3,2.0,1,1,350.0,1612.0,1602.0,1,AT,2,T,1,2,1,180.0,20-25W,5,1609.0,2030.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,,1.074639447182417
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,350.0,1597.0,1591.0,1,AT,2,T,1,2,1,180.0,20-25W,5,1591.0,2030.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,0.26807198505848645
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.4,1,1,231.0,1515.0,1595.0,1,AT,2,L,1,2,1,132.0,15-20W,5,1595.0,1985.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,1.930503903888166,2.309192102737725
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.4,1,3,231.0,1515.0,1595.0,1,AT,2,L,1,2,1,132.0,15-20W,5,1595.0,1985.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,14.018373196125033,12.811178201436993
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,1,194.0,1408.0,1601.0,1,MT,2,L,1,2,1,119.0,15-20W,5,1601.0,1860.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,2.0240962978452446
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,194.0,1408.0,1601.0,1,MT,2,L,1,2,1,119.0,15-20W,5,1601.0,1860.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,8.414214636087417
6,831,1460.0,4845.0,1830.0,597927,3,4,3,2.0,1,3,198.0,1427.0,1601.0,1,MT,2,L,1,2,1,121.0,15-20W,5,1601.0,1860.0,2,2795.0,,,,,,,,,,,,,,,,,,,,,,1.7869989351183175
7,831,1475.0,4855.0,1860.0,597927,3,4,3,1.6,1,3,265.0,1541.0,1602.0,1,DCT,2,T,1,2,1,132.4,15-20W,5,1609.0,1990.0,2,2805.0,,,,,,,,,,,,,,,,,,,,,,41.36184366598725
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,108.14598250389099,,,113.32136298179628
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1280.0,1549.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1520.0,1760.0,2,2637.0,,,,,,,,,,,,,,,,,,,113.71958030700684,,,130.19341806411742
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,1.1808035126328469,,,0.9838346878811716
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,2.618992041349411,,,2.3282927003502847
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1295.0,1549.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,,,,0.4043653231859207,,,0.4778107854351401
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1295.0,1549.0,1,MT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,,,,0.3896239397674799,,,0.4262617342174053
5,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1330.0,1540.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1513.0,1760.0,2,2578.0,,,,,,,,,,,,,,,,,,,3.1516564708948134,,,3.102227783948183
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,225.0,1260.0,1549.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,2.3063506896048778,,,2.3663844539225103
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1520.0,1670.0,2,2637.0,,,,,,,,,,,,,,,,,,,2.586505531445145,,,2.6972686725854875
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1520.0,1670.0,2,2637.0,,,,,,,,,,,,,,,,,,,5.3707617884874335,,,4.8875252597033985
5,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1275.0,1540.0,1,MT,2,L,1,1,1,77.0,15-20W,5,1513.0,1720.0,2,2578.0,,,,,,,,,,,,,,,,,,,6.978583520054817,,,6.67072870194912
5,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,3,155.0,1210.0,1549.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1520.0,1670.0,2,2637.0,,,,,,,,,,,,,,,,,,,3.15700330555439,,,3.015258563011885
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,1,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,42.32546034812927,,,40.49569669716061
6,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1325.0,1540.0,1,AT,2,L,1,1,1,77.0,15-20W,5,1513.0,1790.0,2,2578.0,,,,,,,,,,,,,,,,,,,28.62713187277317,,,29.52249532699585
6,750,1452.0,4255.0,1799.0,628041,2,4,4,1.6,1,3,155.0,1260.0,1549.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1520.0,1740.0,2,2637.0,,,,,,,,,,,,,,,,,,,37.278872306495906,,,34.527363099008795
6,750,1469.0,4213.0,1786.0,628041,2,4,4,2.0,1,3,280.0,1460.0,1533.0,1,DCT,2,T,1,1,1,147.0,15-20W,5,1514.0,1860.0,2,2578.0,,,,,,,,,,,,,,,,,,,2.9378745543956755,,,2.598573727160692
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.2,1,1,200.0,1280.0,1549.0,1,DCT,2,T,1,1,1,81.0,15-20W,5,1520.0,1760.0,2,2637.0,,,,,,,,,,,,,,,,,,,8.772883804440497,1.9355487955361603,,4.939111118093133
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,1,250.0,1305.0,1549.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,,,,7.7361975607275975,,,9.651126368045807
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1350.0,1540.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1513.0,1800.0,2,2578.0,,,,,,,,,,,,,,,,,,,6.425017172023653,,,5.368033169433475
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.4,1,3,220.0,1370.0,1540.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1513.0,1800.0,2,2578.0,,,,,,,,,,,,,,,,,,,17.95179565548897,,,18.953861190080644
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,225.0,1280.0,1549.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1520.0,1760.0,2,2637.0,,,,,,,,,,,,,,,,,,,49.39013246953488,,,34.24717333853245
7,750,1452.0,4255.0,1799.0,628041,2,4,4,1.4,1,3,250.0,1305.0,1549.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1520.0,1780.0,2,2637.0,,,,,,,,,,,,,,,,,,,4.226532198786735,,,4.335595594495535
7,750,1479.0,4199.0,1786.0,628041,2,4,4,1.6,1,3,155.0,1295.0,1540.0,1,DCT,2,L,1,1,1,77.0,15-20W,5,1513.0,1750.0,2,2578.0,,,,,,,,,,,,,,,,,,,2.262379546687007,,,3.8748024722933767
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,15-20W,5,1515.0,1900.0,2,2631.0,,,,,,,,,,,,,,,,,,,1.1567517165094614,,,1.7962456771358848
7,750,1446.0,4275.0,1799.0,628041,2,4,4,2.0,1,1,350.0,1420.0,1538.0,1,DCT,2,T,1,1,1,162.0,20-25W,5,1515.0,1900.0,2,2631.0,,,,,,,,,,,,,,,,,,,0.6254656311124563,,,0.7734282713755966
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1710.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,12.75834228515625,,,,,,,,,,,10.947476830780506,,,,,,,,,,3.4259799092635514
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,20.833974631167948,,,,,,,,,,,16.571011428833007,,,,,,,,,,17.40727449208498
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,270.0,1770.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,46.42727442741394,,,,,,,,,,,40.26964684247971,,,,,,,,,,34.921932775974284
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,310.0,1660.0,1604.0,1,AT,2,T,2,4,1,165.0,35-50W,5,1628.0,2235.0,2,3108.0,9.437448865920306,,,,,,,,,,,7.71825282678008,,,,,,,,,,3.15867745552212
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,42.15570274952799,,,,,,,,,,,40.86313030362129,,,,,,,,,,43.55714744865895
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,310.0,1790.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,103.87481801986696,,,,,,,,,,,85.50716839313506,,,,,,,,,,89.84893845558166
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1710.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,10.697623676657678,,,,,,,,,,,11.80814393222332,,,,,,,,,,0.9066691620647908
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,2,1,350.0,1750.0,1604.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1628.0,2235.0,2,3108.0,8.372076754122972,,,,,,,,,,,8.26704959511757,,,,,,,,,,0.8224305993318558
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1760.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,5.356435963623226,,,,,,,,,,,4.720252841562034,,,,,,,,,,3.874457930922509
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1815.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,6.837832242697477,,,,,,,,,,,6.154741697311401,,,,,,,,,,8.031093573570251
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,2,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2250.0,2,3108.0,3.48021966625005,,,,,,,,,,,2.2091442859172816,,,,,,,,,,1.466683029010892
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1725.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2205.0,2,3108.0,3.9195197568833833,,,,,,,,,,,2.3108076112344857,,,,,,,,,,9.73151492536068
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,270.0,1740.0,1600.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1627.0,2230.0,2,3108.0,3.926596789509058,,,,,,,,,,,3.035044361315668,,,,,,,,,,11.00858641922474
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1755.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2235.0,2,3108.0,12.573269630670547,,,,,,,,,,,13.553385707102716,,,,,,,,,,29.343931213766336
8,814,1492.0,5039.0,1860.0,209945,3,4,4,2.0,2,3,310.0,1760.0,1600.0,1,AT,2,T,2,4,1,178.0,35-50W,5,1627.0,2250.0,2,3108.0,12.780985440760851,,,,,,,,,,,15.130084375999868,,,,,,,,,,27.13946410596371
8,814,1500.0,5087.0,1868.0,209945,3,4,4,2.0,3,1,350.0,1770.0,1605.0,1,AT,2,T,2,4,1,185.0,35-50W,5,1631.0,2305.0,2,3108.0,2.1834266118705274,,,,,,,,,,,1.9238028971105812,,,,,,,,,,0.2704056918807328
8,814,1491.0,5055.0,1860.0,209945,3,4,4,2.0,3,1,350.0,1830.0,1600.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1627.0,2320.0,2,3108.0,1.1535869336500764,,,,,,,,,,,0.4573168970644474,,,,,,,,,,1.2353641375526785
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,230.0,1750.0,1600.0,1,AT,2,L,2,4,1,144.0,35-50W,5,1627.0,2230.0,2,3108.0,2.7482697784155605,,,,,,,,,,,2.2012015329673886,,,,,,,,,6.4881073728203775,5.81885999366641
8,814,1492.0,5039.0,1860.0,209945,3,6,4,2.5,2,3,250.0,1765.0,1600.0,1,AT,2,L,2,4,1,167.0,35-50W,5,1627.0,2245.0,2,3108.0,6.713658848404885,,,,,,,,,,,8.976303508393466,,,,,,,,,15.664766740202904,11.624481889456511
8,814,1471.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1780.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2260.0,2,3108.0,0.7701574290171266,,,,,,,,,,,0.7497043167054653,,,,,,,,,0.8082707672566175,0.4943436738103628
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1790.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2295.0,2,3108.0,1.5047424229234456,,,,,,,,,,,1.3435637821257114,,,,,,,,,3.22374469935894,4.5953547990322114
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,310.0,1815.0,1600.0,1,AT,2,L,2,4,1,211.0,35-50W,5,1627.0,2295.0,2,3108.0,1.6204986198246478,,,,,,,,,,,1.5511106092855331,,,,,,,,,3.7496235224604613,4.412615170180797
8,814,1491.0,5055.0,1860.0,209945,3,6,4,3.0,2,1,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1627.0,2355.0,2,3108.0,0.9214924264326692,,,,,,,,,,,0.8950459634512663,,,,,,,,,1.074856988042593,1.1984607606753708
8,814,1491.0,5055.0,1860.0,209945,3,6,4,3.0,2,1,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,50-75W,5,1627.0,2355.0,2,3108.0,0.6147242797538638,,,,,,,,,,,0.6179664036631585,,,,,,,,,0.5464808276295662,0.3445609930530191
8,814,1471.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1860.0,1594.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1599.0,2340.0,2,3108.0,0.12598295111209154,,,,,,,,,,,0.11786515299230815,,,,,,,,,0.2040197603404522,0.16842977643013002
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1850.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1627.0,2355.0,2,3108.0,0.5152413334697485,,,,,,,,,,,0.5230949892103672,,,,,,,,,1.2129413425177336,1.2635651081800459
8,814,1492.0,5039.0,1860.0,209945,3,6,4,3.0,2,3,400.0,1875.0,1600.0,1,AT,2,T,2,4,1,250.0,35-50W,5,1599.0,2355.0,2,3108.0,0.5591163477301597,,,,,,,,,,,0.5853092549741268,,,,,,,,,1.062061434686184,0.7737734974920749
0,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,220.0,1306.0,1547.0,1,CVT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,,55.07658917427063,,,,,,,,,,,,,,,,,,,,17.420025668740273
0,537,1416.0,4649.0,1800.0,713651,3,3,5,1.0,1,1,173.0,1256.0,1547.0,1,CVT,2,T,1,1,1,92.0,10-15W,5,1563.0,1685.0,2,2700.0,,12.99461289525032,,,,,,,,,,,,,,,,,,3.3006970722973348,,5.082933800593018
0,537,1416.0,4649.0,1800.0,713651,3,4,5,1.5,1,1,220.0,1326.0,1547.0,1,CVT,2,T,1,1,1,130.0,10-15W,5,1563.0,1730.0,2,2700.0,,46.31664971828461,,,,,,,,,,,,,,,,,,,,17.048463283330204
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1255.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,2.510570489279926,,,,,,,,,,,,,,,,,,,,4.240021432191133
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1280.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,2.2221001770719884,,,,,,,,,,,,,,,,,,,,3.9674891436100013
5,537,1455.0,4565.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1260.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,2.5412238132953644,,,,,,,,,,,,,,,,,,,,2.849991300068796
5,537,1450.0,4500.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1240.0,1495.0,1,AT,2,L,1,1,1,103.0,10-15W,5,1520.0,1680.0,2,2700.0,,0.6671936644800007,,,,,,,,,,,,,,,,,,,,3.686835484355688
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1255.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,5.5790004548802985,,,,,,,,,,,,,,,,,,,,15.398002207279205
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1280.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,5.6776971949264405,,,,,,,,,,,,,,,,,,,,15.005672791004178
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1285.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,3.6167944194749,,,,,,,,,,,,,,,,,,,,8.326005846336484
5,537,1455.0,4565.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1260.0,1495.0,1,AT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,3.254313328266144,,,,,,,,,,,,,,,,,,,,5.092134949713945
5,537,1450.0,4535.0,1755.0,713651,3,4,5,2.0,1,3,190.0,1315.0,1495.0,1,AT,2,L,1,1,1,114.0,10-15W,5,1520.0,1720.0,2,2670.0,,0.5477020084857941,,,,,,,,,,,,,,,,,,,,2.2834843467175956
5,537,1450.0,4535.0,1755.0,713651,3,4,5,2.0,1,3,190.0,1320.0,1495.0,1,AT,2,L,1,1,1,114.0,10-15W,5,1520.0,1720.0,2,2670.0,,0.5138615294918418,,,,,,,,,,,,,,,,,,,,2.16385020904243
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,1,174.0,1225.0,1495.0,1,MT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,1.1939968257769942,,,,,,,,,,,,,,,,,,,,1.118714519329369
5,537,1450.0,4500.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1210.0,1495.0,1,MT,2,L,1,1,1,103.0,10-15W,5,1520.0,1680.0,2,2700.0,,0.39801769537851217,,,,,,,,,,,,,,,,,,,,0.5784245760738851
5,537,1450.0,4535.0,1755.0,713651,3,4,5,1.8,1,3,174.0,1225.0,1495.0,1,MT,2,L,1,1,1,104.0,10-15W,5,1520.0,1680.0,2,2670.0,,2.4355088948085903,,,,,,,,,,,,,,,,,,,,4.93624733015895
6,537,1416.0,4649.0,1800.0,713651,3,3,5,1.0,1,1,173.0,1243.0,1547.0,1,MT,2,T,1,1,1,92.0,10-15W,5,1563.0,1685.0,2,2700.0,,1.769375746846199,,,,,,,,,,,,,,,,,,0.3720651066675782,,0.37025247860699895
